"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"ZNF696"	60	-2.1	0.0361	0.219	"GSE31210"
"SCRIB"	55	-2.1	0.0359	0.219	"GSE31210"
"PPP1R13L"	32	-2.1	0.0357	0.218	"GSE31210"
"UNC5CL"	39	-2.1	0.0354	0.217	"GSE31210"
"ZSCAN2"	41	-2.1	0.0353	0.217	"GSE31210"
"PIP5K1A"	67	-2.11	0.0352	0.217	"GSE31210"
"PAK1"	135	-2.11	0.0351	0.217	"GSE31210"
"S100A11"	98	-2.11	0.0351	0.217	"GSE31210"
"ZNF786"	69	-2.11	0.035	0.217	"GSE31210"
"ZNF821"	51	-2.11	0.0348	0.216	"GSE31210"
"TIGD6"	45	-2.11	0.0347	0.216	"GSE31210"
"HIST1H2AM"	40	-2.11	0.0345	0.215	"GSE31210"
"ARFRP1"	29	-2.12	0.0344	0.215	"GSE31210"
"ARHGAP12"	51	-2.12	0.0343	0.215	"GSE31210"
"MED8"	168	-2.12	0.0342	0.215	"GSE31210"
"RTKN"	47	-2.12	0.0338	0.213	"GSE31210"
"PPP4C"	143	-2.13	0.0333	0.21	"GSE31210"
"PLAGL2"	31	-2.13	0.0332	0.21	"GSE31210"
"ZFP41"	31	-2.13	0.0332	0.21	"GSE31210"
"NET1"	49	-2.13	0.0329	0.209	"GSE31210"
"ZNF572"	55	-2.13	0.0328	0.209	"GSE31210"
"RAB17"	133	-2.14	0.0328	0.209	"GSE31210"
"PIGU"	133	-2.14	0.0327	0.209	"GSE31210"
"HDAC1"	39	-2.14	0.0324	0.208	"GSE31210"
"CSNK1D"	63	-2.14	0.032	0.207	"GSE31210"
"ZNF41"	48	-2.14	0.032	0.207	"GSE31210"
"E2F8"	33	-2.15	0.032	0.207	"GSE31210"
"ZSCAN25"	52	-2.15	0.0317	0.206	"GSE31210"
"TONSL"	33	-2.15	0.0314	0.205	"GSE31210"
"ZNF174"	28	-2.15	0.0312	0.204	"GSE31210"
"CBLC"	85	-2.16	0.0309	0.202	"GSE31210"
"AGRN"	26	-2.16	0.0304	0.2	"GSE31210"
"PLXNB2"	56	-2.18	0.0291	0.194	"GSE31210"
"ADIPOR1"	106	-2.18	0.029	0.193	"GSE31210"
"PCBD2"	75	-2.18	0.029	0.193	"GSE31210"
"DLX3"	73	-2.18	0.0289	0.193	"GSE31210"
"CIAO1"	186	-2.19	0.0288	0.193	"GSE31210"
"SLC9A1"	49	-2.19	0.0285	0.193	"GSE31210"
"MNAT1"	75	-2.19	0.0285	0.193	"GSE31210"
"BRMS1L"	57	-2.19	0.0283	0.192	"GSE31210"
"ATXN7L3"	52	-2.19	0.0283	0.192	"GSE31210"
"BCL9"	36	-2.2	0.0276	0.189	"GSE31210"
"ZNF444"	46	-2.2	0.0275	0.189	"GSE31210"
"ZSWIM1"	27	-2.21	0.0273	0.188	"GSE31210"
"UBN1"	53	-2.22	0.0262	0.182	"GSE31210"
"RC3H1"	28	-2.23	0.0257	0.179	"GSE31210"
"ZKSCAN4"	69	-2.23	0.0256	0.179	"GSE31210"
"MORC2"	41	-2.24	0.0253	0.178	"GSE31210"
"TBC1D7"	54	-2.24	0.025	0.176	"GSE31210"
"SP5"	28	-2.24	0.0249	0.176	"GSE31210"
"NIF3L1"	55	-2.25	0.0246	0.175	"GSE31210"
"PIDD1"	30	-2.25	0.0245	0.175	"GSE31210"
"ZNF484"	25	-2.25	0.0244	0.175	"GSE31210"
"SCYL1"	61	-2.26	0.0241	0.173	"GSE31210"
"LANCL2"	72	-2.26	0.024	0.173	"GSE31210"
"RIT1"	85	-2.26	0.024	0.173	"GSE31210"
"MCTS1"	267	-2.26	0.0239	0.173	"GSE31210"
"MED19"	46	-2.26	0.0237	0.173	"GSE31210"
"AMBP"	27	-2.26	0.0236	0.173	"GSE31210"
"HEXIM2"	31	-2.27	0.0233	0.172	"GSE31210"
"ILF2"	204	-2.28	0.0227	0.168	"GSE31210"
"ZFP64"	35	-2.28	0.0226	0.168	"GSE31210"
"CHD8"	66	-2.28	0.0226	0.168	"GSE31210"
"TIGD7"	42	-2.29	0.0221	0.165	"GSE31210"
"RAB27B"	55	-2.29	0.022	0.165	"GSE31210"
"ARHGEF38"	27	-2.29	0.0219	0.165	"GSE31210"
"EEF1E1"	84	-2.29	0.0219	0.165	"GSE31210"
"FADD"	142	-2.3	0.0217	0.164	"GSE31210"
"LIMK1"	40	-2.3	0.0217	0.164	"GSE31210"
"FLNB"	31	-2.31	0.0208	0.16	"GSE31210"
"ARL1"	207	-2.31	0.0207	0.159	"GSE31210"
"MRPL12"	220	-2.32	0.0206	0.159	"GSE31210"
"RRN3"	68	-2.32	0.0202	0.156	"GSE31210"
"DIABLO"	94	-2.32	0.0201	0.156	"GSE31210"
"OSMR"	92	-2.33	0.02	0.156	"GSE31210"
"STUB1"	70	-2.34	0.0193	0.152	"GSE31210"
"HINFP"	34	-2.34	0.0192	0.152	"GSE31210"
"ZNF212"	53	-2.34	0.0192	0.152	"GSE31210"
"TRIM27"	118	-2.35	0.0187	0.151	"GSE31210"
"NLK"	87	-2.37	0.0179	0.146	"GSE31210"
"ZDHHC13"	42	-2.37	0.0179	0.146	"GSE31210"
"IRX5"	102	-2.37	0.0179	0.146	"GSE31210"
"NSMCE1"	101	-2.37	0.0178	0.146	"GSE31210"
"ZFX"	28	-2.37	0.0177	0.146	"GSE31210"
"TRAF7"	33	-2.37	0.0177	0.145	"GSE31210"
"CPLANE2"	79	-2.37	0.0176	0.145	"GSE31210"
"ACOT11"	48	-2.38	0.0175	0.145	"GSE31210"
"PAX7"	33	-2.38	0.0171	0.143	"GSE31210"
"ZNF771"	93	-2.39	0.017	0.143	"GSE31210"
"ARID1A"	66	-2.39	0.017	0.143	"GSE31210"
"SIRT3"	71	-2.39	0.0168	0.143	"GSE31210"
"TXNDC12"	56	-2.4	0.0165	0.141	"GSE31210"
"AKT1"	67	-2.4	0.0164	0.141	"GSE31210"
"HSPE1"	96	-2.4	0.0163	0.14	"GSE31210"
"ZMYM4"	51	-2.41	0.0161	0.139	"GSE31210"
"ZSCAN32"	88	-2.41	0.0159	0.138	"GSE31210"
"ZNF48"	30	-2.41	0.0159	0.138	"GSE31210"
"DTX2"	80	-2.42	0.0156	0.136	"GSE31210"
"ZNF322"	35	-2.42	0.0154	0.135	"GSE31210"
"ZSWIM5"	85	-2.43	0.0152	0.133	"GSE31210"
"ZBTB33"	76	-2.43	0.0151	0.133	"GSE31210"
"CALR"	84	-2.43	0.0151	0.132	"GSE31210"
"ZNF74"	46	-2.43	0.015	0.132	"GSE31210"
"HNF1B"	146	-2.43	0.0149	0.132	"GSE31210"
"ZBED9"	37	-2.44	0.0148	0.132	"GSE31210"
"ITPR3"	87	-2.44	0.0147	0.131	"GSE31210"
"YAP1"	58	-2.44	0.0147	0.131	"GSE31210"
"PLEKHG4B"	44	-2.44	0.0146	0.131	"GSE31210"
"ZNF720"	38	-2.44	0.0145	0.13	"GSE31210"
"VPS25"	189	-2.45	0.0145	0.13	"GSE31210"
"TAF10"	97	-2.45	0.0144	0.13	"GSE31210"
"HSF4"	38	-2.45	0.0141	0.128	"GSE31210"
"RCAN3"	51	-2.47	0.0136	0.124	"GSE31210"
"CDC42BPG"	32	-2.47	0.0136	0.124	"GSE31210"
"ARFIP2"	33	-2.47	0.0134	0.123	"GSE31210"
"ZFYVE19"	54	-2.47	0.0134	0.123	"GSE31210"
"YBX2"	39	-2.48	0.0131	0.121	"GSE31210"
"SOX12"	41	-2.49	0.0129	0.12	"GSE31210"
"SNX13"	80	-2.5	0.0123	0.116	"GSE31210"
"SLIRP"	91	-2.5	0.0123	0.116	"GSE31210"
"PLEK2"	48	-2.52	0.0118	0.113	"GSE31210"
"CKS1B"	90	-2.52	0.0117	0.112	"GSE31210"
"CDK5"	234	-2.52	0.0116	0.111	"GSE31210"
"SFN"	62	-2.54	0.0112	0.109	"GSE31210"
"FASTK"	73	-2.54	0.0112	0.109	"GSE31210"
"DDAH1"	82	-2.54	0.0112	0.109	"GSE31210"
"SQSTM1"	35	-2.54	0.011	0.108	"GSE31210"
"ATF7"	107	-2.56	0.0106	0.104	"GSE31210"
"DEPTOR"	28	-2.56	0.0104	0.103	"GSE31210"
"TCF20"	30	-2.56	0.0104	0.103	"GSE31210"
"CRABP2"	36	-2.57	0.0103	0.103	"GSE31210"
"TMEM101"	80	-2.57	0.0102	0.102	"GSE31210"
"RAD1"	73	-2.58	0.00988	0.0995	"GSE31210"
"SH2D3A"	76	-2.58	0.00981	0.0992	"GSE31210"
"ZNF629"	40	-2.58	0.0098	0.0992	"GSE31210"
"GTF2I"	54	-2.58	0.00977	0.0992	"GSE31210"
"TACSTD2"	72	-2.59	0.00969	0.0991	"GSE31210"
"DAP3"	119	-2.59	0.00966	0.099	"GSE31210"
"HMGN1"	56	-2.59	0.00964	0.099	"GSE31210"
"RIOX1"	61	-2.59	0.00962	0.099	"GSE31210"
"SHARPIN"	64	-2.59	0.00962	0.099	"GSE31210"
"EBP"	165	-2.59	0.00958	0.099	"GSE31210"
"H3F3A"	46	-2.59	0.0095	0.099	"GSE31210"
"PARP1"	80	-2.59	0.00946	0.099	"GSE31210"
"ZNF138"	70	-2.6	0.00945	0.099	"GSE31210"
"FANCF"	79	-2.6	0.00944	0.099	"GSE31210"
"POU2F3"	69	-2.6	0.00939	0.099	"GSE31210"
"ATIC"	109	-2.6	0.00931	0.0989	"GSE31210"
"PTK7"	61	-2.6	0.0092	0.0986	"GSE31210"
"HDAC8"	47	-2.61	0.00917	0.0986	"GSE31210"
"CNOT1"	66	-2.61	0.00896	0.0975	"GSE31210"
"CASK"	42	-2.62	0.0089	0.0974	"GSE31210"
"P2RY2"	51	-2.62	0.00883	0.0969	"GSE31210"
"BRCC3"	111	-2.62	0.00882	0.0969	"GSE31210"
"ZNF408"	49	-2.62	0.0088	0.0969	"GSE31210"
"FOXJ3"	27	-2.62	0.00876	0.0969	"GSE31210"
"MAP3K9"	66	-2.62	0.00871	0.0969	"GSE31210"
"ZNF76"	73	-2.63	0.00862	0.0969	"GSE31210"
"PATZ1"	89	-2.63	0.00862	0.0969	"GSE31210"
"PCBD1"	94	-2.63	0.00852	0.0964	"GSE31210"
"PMF1"	123	-2.63	0.00842	0.0958	"GSE31210"
"MAZ"	54	-2.64	0.00836	0.0957	"GSE31210"
"RHBDL2"	53	-2.64	0.00831	0.0956	"GSE31210"
"RPS6KA6"	27	-2.65	0.00802	0.093	"GSE31210"
"RAB38"	77	-2.66	0.00787	0.0921	"GSE31210"
"MED20"	86	-2.66	0.00782	0.0919	"GSE31210"
"SGSM3"	50	-2.66	0.00774	0.0914	"GSE31210"
"ZNF205"	53	-2.67	0.00764	0.091	"GSE31210"
"TAF8"	47	-2.67	0.00762	0.091	"GSE31210"
"POLR3K"	186	-2.67	0.00762	0.091	"GSE31210"
"ZNHIT2"	157	-2.67	0.00756	0.091	"GSE31210"
"DAP"	62	-2.68	0.00745	0.0906	"GSE31210"
"GTF2IRD1"	68	-2.68	0.00728	0.0901	"GSE31210"
"STYXL1"	115	-2.69	0.00723	0.0901	"GSE31210"
"KLHL12"	84	-2.69	0.00714	0.0901	"GSE31210"
"GPR160"	143	-2.69	0.0071	0.0901	"GSE31210"
"PCSK1N"	51	-2.69	0.00707	0.0901	"GSE31210"
"ZBTB7B"	62	-2.69	0.00706	0.0901	"GSE31210"
"SOX4"	77	-2.7	0.00701	0.0901	"GSE31210"
"MESP2"	37	-2.7	0.00689	0.0901	"GSE31210"
"ZNF280C"	46	-2.71	0.0068	0.0901	"GSE31210"
"MRPL28"	63	-2.71	0.00675	0.0901	"GSE31210"
"RPS6KA3"	31	-2.71	0.00667	0.0901	"GSE31210"
"E4F1"	50	-2.71	0.00665	0.0901	"GSE31210"
"RHOD"	56	-2.72	0.00659	0.0901	"GSE31210"
"GRHL3"	32	-2.72	0.00647	0.0892	"GSE31210"
"TCEA3"	139	-2.72	0.00647	0.0892	"GSE31210"
"ZNHIT3"	104	-2.72	0.00645	0.0892	"GSE31210"
"ELOB"	86	-2.73	0.00641	0.0892	"GSE31210"
"MAP3K21"	84	-2.73	0.00628	0.0884	"GSE31210"
"NPM1"	43	-2.73	0.00626	0.0884	"GSE31210"
"ZNF165"	29	-2.73	0.00625	0.0884	"GSE31210"
"EGFR"	120	-2.74	0.00623	0.0884	"GSE31210"
"ZCCHC17"	97	-2.74	0.00618	0.0884	"GSE31210"
"PIAS3"	41	-2.75	0.00598	0.0875	"GSE31210"
"ZNF672"	43	-2.75	0.00593	0.0874	"GSE31210"
"IKZF2"	64	-2.75	0.00592	0.0874	"GSE31210"
"BCKDK"	100	-2.76	0.00586	0.0871	"GSE31210"
"MST1R"	85	-2.77	0.00565	0.0845	"GSE31210"
"SORL1"	57	-2.77	0.00562	0.0845	"GSE31210"
"TBL3"	105	-2.77	0.00561	0.0845	"GSE31210"
"ZNF593"	137	-2.77	0.00553	0.0843	"GSE31210"
"ZBTB9"	91	-2.78	0.00552	0.0843	"GSE31210"
"IPO7"	41	-2.78	0.00539	0.0831	"GSE31210"
"ZNF341"	50	-2.78	0.00539	0.0831	"GSE31210"
"ADORA2B"	28	-2.79	0.00521	0.0821	"GSE31210"
"ZDHHC16"	140	-2.79	0.0052	0.0821	"GSE31210"
"RABIF"	149	-2.8	0.00517	0.0821	"GSE31210"
"TSPAN6"	140	-2.8	0.00511	0.0816	"GSE31210"
"ZNF485"	26	-2.8	0.00509	0.0815	"GSE31210"
"IDH1"	29	-2.81	0.00499	0.0806	"GSE31210"
"MAGED1"	85	-2.81	0.00496	0.0806	"GSE31210"
"PLCH1"	169	-2.81	0.00495	0.0806	"GSE31210"
"TADA1"	79	-2.81	0.00492	0.0806	"GSE31210"
"IRF6"	58	-2.82	0.00487	0.0806	"GSE31210"
"NELFCD"	98	-2.82	0.00481	0.0806	"GSE31210"
"MACC1"	88	-2.83	0.00471	0.0806	"GSE31210"
"RUSC1"	80	-2.83	0.00471	0.0806	"GSE31210"
"ZNF691"	113	-2.83	0.00465	0.0806	"GSE31210"
"ZDHHC4"	134	-2.83	0.0046	0.0806	"GSE31210"
"MNX1"	35	-2.84	0.00457	0.0806	"GSE31210"
"BAIAP2L1"	139	-2.84	0.00456	0.0806	"GSE31210"
"SRPK1"	68	-2.84	0.0045	0.0806	"GSE31210"
"PTK2"	53	-2.84	0.00448	0.0806	"GSE31210"
"MLST8"	74	-2.84	0.00447	0.0806	"GSE31210"
"EHF"	73	-2.85	0.00439	0.0806	"GSE31210"
"OVOL2"	118	-2.85	0.00434	0.0806	"GSE31210"
"VPS72"	165	-2.87	0.00413	0.0806	"GSE31210"
"AIFM1"	150	-2.87	0.00408	0.0806	"GSE31210"
"LY6E"	44	-2.87	0.00405	0.0806	"GSE31210"
"RHBDL1"	33	-2.87	0.00405	0.0806	"GSE31210"
"PYGO2"	56	-2.87	0.00404	0.0806	"GSE31210"
"MTA3"	86	-2.88	0.00402	0.0806	"GSE31210"
"MARK2"	100	-2.89	0.00388	0.0806	"GSE31210"
"MUC1"	129	-2.89	0.00382	0.0798	"GSE31210"
"CASKIN1"	34	-2.9	0.00378	0.0798	"GSE31210"
"SIPA1L3"	44	-2.9	0.00378	0.0798	"GSE31210"
"CANT1"	69	-2.9	0.00376	0.0798	"GSE31210"
"ACAD8"	100	-2.91	0.00367	0.0798	"GSE31210"
"ASAH2B"	45	-2.91	0.00364	0.0798	"GSE31210"
"KDM5B"	49	-2.91	0.00362	0.0798	"GSE31210"
"PTPRU"	29	-2.91	0.00357	0.0798	"GSE31210"
"IFNAR1"	33	-2.91	0.00357	0.0798	"GSE31210"
"CEACAM6"	34	-2.93	0.00342	0.0798	"GSE31210"
"ERBB3"	102	-2.93	0.00337	0.0798	"GSE31210"
"GRTP1"	44	-2.94	0.00329	0.0798	"GSE31210"
"EPHA1"	42	-2.94	0.00326	0.0798	"GSE31210"
"FARP1"	31	-2.95	0.00317	0.0789	"GSE31210"
"NR2F6"	77	-2.95	0.00314	0.0789	"GSE31210"
"LGR4"	30	-2.98	0.00291	0.0779	"GSE31210"
"DLX4"	73	-2.98	0.00288	0.0779	"GSE31210"
"XPR1"	51	-2.99	0.00276	0.0773	"GSE31210"
"PALB2"	77	-2.99	0.00275	0.0773	"GSE31210"
"FH"	60	-3	0.00273	0.0773	"GSE31210"
"GRB7"	81	-3	0.00273	0.0773	"GSE31210"
"STK39"	37	-3	0.00272	0.0773	"GSE31210"
"SPDEF"	70	-3	0.00272	0.0773	"GSE31210"
"RASSF7"	97	-3	0.00269	0.0773	"GSE31210"
"CDH1"	86	-3.01	0.00262	0.0773	"GSE31210"
"LGALS3BP"	111	-3.02	0.00254	0.0773	"GSE31210"
"ZNF213"	48	-3.02	0.00253	0.0773	"GSE31210"
"APH1A"	55	-3.03	0.00245	0.0773	"GSE31210"
"CCDC47"	126	-3.03	0.00243	0.0773	"GSE31210"
"MESP1"	97	-3.04	0.00239	0.0773	"GSE31210"
"ARHGEF19"	155	-3.04	0.00238	0.0773	"GSE31210"
"ZNF552"	39	-3.04	0.00238	0.0773	"GSE31210"
"CEACAM1"	39	-3.05	0.00228	0.0773	"GSE31210"
"TBC1D8B"	34	-3.05	0.00227	0.0773	"GSE31210"
"ARHGEF16"	62	-3.06	0.00224	0.0773	"GSE31210"
"GGCT"	88	-3.06	0.00221	0.0773	"GSE31210"
"TFB2M"	123	-3.06	0.00221	0.0773	"GSE31210"
"CD2AP"	35	-3.06	0.00219	0.0773	"GSE31210"
"GPR39"	52	-3.06	0.00219	0.0773	"GSE31210"
"DNAJA3"	91	-3.06	0.00219	0.0773	"GSE31210"
"MYO6"	88	-3.07	0.00214	0.0773	"GSE31210"
"HTATIP2"	30	-3.07	0.00214	0.0773	"GSE31210"
"RAB40C"	113	-3.07	0.00211	0.0773	"GSE31210"
"ZBTB41"	87	-3.08	0.00205	0.0773	"GSE31210"
"SLC30A9"	100	-3.09	0.00203	0.0773	"GSE31210"
"PRSS8"	105	-3.1	0.00196	0.0773	"GSE31210"
"NMRAL1"	110	-3.1	0.00196	0.0773	"GSE31210"
"ZSCAN16"	81	-3.1	0.00196	0.0773	"GSE31210"
"TIGD2"	64	-3.11	0.00189	0.0773	"GSE31210"
"PC"	60	-3.11	0.00189	0.0773	"GSE31210"
"EGF"	32	-3.12	0.00182	0.0773	"GSE31210"
"PTPRF"	155	-3.12	0.00182	0.0773	"GSE31210"
"PEX11B"	111	-3.13	0.00173	0.0773	"GSE31210"
"MAPK13"	42	-3.14	0.00166	0.0773	"GSE31210"
"RAB25"	184	-3.15	0.00163	0.0773	"GSE31210"
"ERBB2"	73	-3.17	0.00155	0.0773	"GSE31210"
"CLDN4"	92	-3.17	0.00153	0.0773	"GSE31210"
"MEN1"	67	-3.19	0.00142	0.0773	"GSE31210"
"F2RL1"	49	-3.22	0.00128	0.0773	"GSE31210"
"TXNDC17"	62	-3.24	0.00121	0.0773	"GSE31210"
"ZDHHC9"	107	-3.26	0.00113	0.0773	"GSE31210"
"RNF43"	76	-3.26	0.00111	0.0773	"GSE31210"
"CNKSR1"	99	-3.26	0.0011	0.0773	"GSE31210"
"GRHL2"	82	-3.27	0.00109	0.0773	"GSE31210"
"TOM1L1"	134	-3.28	0.00102	0.0773	"GSE31210"
"TFAP2C"	60	-3.29	0.001	0.0773	"GSE31210"
"TRAF4"	43	-3.29	0.000991	0.0773	"GSE31210"
"CREB3L4"	94	-3.31	0.000936	0.0773	"GSE31210"
"ETV4"	91	-3.32	9e-04	0.0773	"GSE31210"
"CLDN3"	83	-3.33	0.000855	0.0773	"GSE31210"
"PAK6"	94	-3.34	0.000851	0.0773	"GSE31210"
"SYDE1"	62	3.37	0.000764	0.118	"TCGA"
"FOXC2"	26	3.35	0.000812	0.118	"TCGA"
"ROR2"	53	3.33	0.000883	0.118	"TCGA"
"TGFB3"	42	3.31	0.000919	0.118	"TCGA"
"ADGRA2"	54	3.31	0.000935	0.118	"TCGA"
"PDGFRB"	59	3.3	0.00096	0.118	"TCGA"
"RASA3"	55	3.29	0.00101	0.118	"TCGA"
"LBX1"	57	3.28	0.00104	0.118	"TCGA"
"CAVIN1"	490	3.27	0.00107	0.118	"TCGA"
"PTGIS"	25	3.27	0.00107	0.118	"TCGA"
"BNC2"	85	3.27	0.00108	0.118	"TCGA"
"HIC1"	76	3.25	0.00114	0.118	"TCGA"
"PDGFRA"	54	3.25	0.00116	0.118	"TCGA"
"APBB2"	34	3.25	0.00116	0.118	"TCGA"
"KLF17"	27	3.25	0.00117	0.118	"TCGA"
"TSHZ2"	54	3.24	0.00118	0.118	"TCGA"
"UNC5A"	27	3.24	0.00121	0.118	"TCGA"
"DACT1"	43	3.22	0.00129	0.118	"TCGA"
"GDF6"	196	3.21	0.00131	0.118	"TCGA"
"CCN5"	29	3.21	0.00132	0.118	"TCGA"
"VGLL3"	271	3.21	0.00134	0.118	"TCGA"
"GTF2A1L"	162	3.21	0.00134	0.118	"TCGA"
"ITGA5"	56	3.2	0.00137	0.118	"TCGA"
"ZNF365"	68	3.2	0.00138	0.118	"TCGA"
"LPAR4"	26	3.2	0.00138	0.118	"TCGA"
"ZNF521"	80	3.2	0.00139	0.118	"TCGA"
"ZNF469"	69	3.19	0.00141	0.118	"TCGA"
"TSHZ3"	128	3.19	0.00141	0.118	"TCGA"
"AXL"	52	3.19	0.00144	0.118	"TCGA"
"MRGPRF"	47	3.19	0.00144	0.118	"TCGA"
"GAS1"	41	3.18	0.00149	0.118	"TCGA"
"SPSB4"	37	3.18	0.00149	0.118	"TCGA"
"AKAP12"	35	3.17	0.0015	0.118	"TCGA"
"HOXA3"	32	3.17	0.00153	0.118	"TCGA"
"GPR161"	56	3.17	0.00153	0.118	"TCGA"
"ABCG4"	186	3.16	0.00156	0.118	"TCGA"
"IGF1"	127	3.16	0.00157	0.118	"TCGA"
"INHBA"	253	3.16	0.00158	0.118	"TCGA"
"FST"	174	3.15	0.00162	0.118	"TCGA"
"PDPN"	35	3.14	0.00166	0.118	"TCGA"
"ROBO1"	30	3.14	0.00166	0.118	"TCGA"
"AKT3"	48	3.14	0.00167	0.118	"TCGA"
"CDH13"	52	3.14	0.00171	0.118	"TCGA"
"ZNF423"	173	3.13	0.00172	0.118	"TCGA"
"MCC"	52	3.13	0.00175	0.118	"TCGA"
"IGF2"	105	3.13	0.00178	0.118	"TCGA"
"L1CAM"	55	3.12	0.00179	0.118	"TCGA"
"SNAI2"	91	3.12	0.00181	0.118	"TCGA"
"ANTXR1"	52	3.12	0.00182	0.118	"TCGA"
"GLI2"	42	3.11	0.00185	0.118	"TCGA"
"PIM1"	124	3.11	0.00185	0.118	"TCGA"
"AEBP1"	107	3.11	0.00185	0.118	"TCGA"
"PDE10A"	26	3.11	0.00187	0.118	"TCGA"
"CSDC2"	192	3.11	0.00188	0.118	"TCGA"
"FSTL1"	44	3.1	0.0019	0.118	"TCGA"
"PTPRD"	34	3.1	0.00194	0.118	"TCGA"
"GAS7"	83	3.09	0.00197	0.118	"TCGA"
"EBF1"	38	3.09	0.00198	0.118	"TCGA"
"PLCD3"	56	3.09	0.00198	0.118	"TCGA"
"GNG2"	33	3.09	0.00199	0.118	"TCGA"
"PLEKHG1"	68	3.09	0.00202	0.118	"TCGA"
"NPAS4"	74	3.08	0.00208	0.118	"TCGA"
"DCLK2"	45	3.07	0.00212	0.118	"TCGA"
"ZYX"	31	3.07	0.00215	0.118	"TCGA"
"RASD2"	43	3.07	0.00215	0.118	"TCGA"
"SNAI1"	112	3.07	0.00216	0.118	"TCGA"
"ZEB1"	93	3.07	0.00218	0.118	"TCGA"
"TNFAIP3"	48	3.06	0.00222	0.118	"TCGA"
"PKIG"	37	3.06	0.00223	0.118	"TCGA"
"TGFB1I1"	42	3.05	0.00226	0.118	"TCGA"
"LBH"	102	3.05	0.0023	0.118	"TCGA"
"BHLHE22"	29	3.05	0.00231	0.118	"TCGA"
"TCF4"	89	3.04	0.00239	0.118	"TCGA"
"CCN4"	56	3.04	0.0024	0.118	"TCGA"
"ITGB5"	32	3.03	0.00242	0.118	"TCGA"
"UNC5B"	47	3.03	0.00243	0.118	"TCGA"
"FOXC1"	71	3.03	0.00244	0.118	"TCGA"
"COL1A1"	83	3.03	0.00244	0.118	"TCGA"
"PDE5A"	43	3.03	0.00248	0.118	"TCGA"
"PRDM1"	40	3.02	0.00249	0.118	"TCGA"
"LMCD1"	194	3.02	0.0025	0.118	"TCGA"
"LOXL2"	389	3.02	0.0025	0.118	"TCGA"
"HOXB4"	41	3.02	0.00251	0.118	"TCGA"
"FGD5"	102	3.02	0.00254	0.118	"TCGA"
"TPM4"	73	3.02	0.00255	0.118	"TCGA"
"ASXL3"	199	3.02	0.00256	0.118	"TCGA"
"RTL3"	26	3.02	0.00256	0.118	"TCGA"
"THY1"	73	3.01	0.00259	0.118	"TCGA"
"VOPP1"	36	3.01	0.00261	0.118	"TCGA"
"PRKG1"	86	3.01	0.00263	0.118	"TCGA"
"FGF7"	34	3.01	0.00266	0.118	"TCGA"
"SP6"	99	3	0.00268	0.118	"TCGA"
"PRRX1"	147	3	0.00268	0.118	"TCGA"
"GPR176"	37	3	0.00273	0.118	"TCGA"
"BCL6B"	46	2.99	0.00282	0.118	"TCGA"
"GPR1"	31	2.99	0.00283	0.118	"TCGA"
"EBF3"	53	2.98	0.00288	0.118	"TCGA"
"STMN3"	52	2.98	0.00288	0.118	"TCGA"
"STARD13"	33	2.97	0.00298	0.118	"TCGA"
"PTGIR"	54	2.97	0.00298	0.118	"TCGA"
"DLG4"	41	2.97	0.003	0.118	"TCGA"
"PRDM6"	206	2.97	0.00301	0.118	"TCGA"
"ZFPM2"	63	2.97	0.00302	0.118	"TCGA"
"EDNRA"	83	2.96	0.00305	0.118	"TCGA"
"DDR2"	33	2.96	0.00306	0.118	"TCGA"
"TWIST2"	51	2.96	0.00311	0.118	"TCGA"
"ETS1"	68	2.96	0.00311	0.118	"TCGA"
"PMEPA1"	32	2.95	0.0032	0.118	"TCGA"
"CACNA1A"	38	2.95	0.0032	0.118	"TCGA"
"BACH2"	54	2.95	0.00321	0.118	"TCGA"
"MEIS3"	90	2.95	0.00322	0.118	"TCGA"
"ADGRL4"	25	2.94	0.00325	0.118	"TCGA"
"ARL4C"	34	2.94	0.00326	0.118	"TCGA"
"ZNF436"	68	2.94	0.00329	0.118	"TCGA"
"ZDHHC14"	100	2.93	0.00334	0.118	"TCGA"
"NPR2"	42	2.93	0.00337	0.118	"TCGA"
"OMD"	54	2.93	0.00338	0.118	"TCGA"
"LEF1"	55	2.93	0.00344	0.118	"TCGA"
"LZTS1"	74	2.92	0.00348	0.118	"TCGA"
"PEG3"	25	2.92	0.00348	0.118	"TCGA"
"STX2"	44	2.91	0.00356	0.118	"TCGA"
"GDNF"	177	2.91	0.00357	0.118	"TCGA"
"CRTC3"	180	2.91	0.00358	0.118	"TCGA"
"CREB5"	79	2.91	0.00362	0.118	"TCGA"
"MRTFA"	77	2.91	0.00365	0.118	"TCGA"
"ITGA6"	40	2.9	0.00372	0.118	"TCGA"
"INSRR"	45	2.9	0.00373	0.118	"TCGA"
"DPYSL3"	35	2.9	0.00376	0.118	"TCGA"
"MMP14"	130	2.9	0.00376	0.118	"TCGA"
"CORO1C"	63	2.89	0.0038	0.118	"TCGA"
"ZCCHC24"	46	2.89	0.00385	0.118	"TCGA"
"HABP4"	120	2.89	0.00389	0.118	"TCGA"
"ZFP37"	68	2.89	0.00389	0.118	"TCGA"
"RAB31"	41	2.89	0.00391	0.118	"TCGA"
"TOX2"	40	2.88	0.00395	0.118	"TCGA"
"ADCY3"	31	2.88	0.00399	0.118	"TCGA"
"TBX5"	92	2.88	0.004	0.118	"TCGA"
