"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"FGFBP1"	41	2.58	0.00976	0.0946	"GSE31210"
"SBNO2"	104	2.58	0.00976	0.0946	"GSE31210"
"XPR1"	51	2.58	0.00977	0.0946	"GSE31210"
"ASCC3"	29	2.58	0.00985	0.0949	"GSE31210"
"ZNF146"	107	2.58	0.00993	0.095	"GSE31210"
"RANGAP1"	97	2.58	0.00995	0.095	"GSE31210"
"DNMT3A"	39	2.57	0.01	0.0956	"GSE31210"
"PRRX2"	50	2.57	0.0102	0.0965	"GSE31210"
"DDX10"	67	2.56	0.0103	0.0965	"GSE31210"
"CACNB3"	47	2.56	0.0104	0.0965	"GSE31210"
"E2F7"	38	2.56	0.0104	0.0966	"GSE31210"
"FHL2"	177	2.56	0.0104	0.0966	"GSE31210"
"CDC42BPG"	32	2.53	0.0114	0.104	"GSE31210"
"HDGF"	49	2.53	0.0114	0.104	"GSE31210"
"NUP62"	83	2.51	0.0121	0.109	"GSE31210"
"SNF8"	111	2.51	0.0122	0.109	"GSE31210"
"ZSCAN2"	41	2.5	0.0123	0.11	"GSE31210"
"FGFR1OP"	84	2.5	0.0125	0.111	"GSE31210"
"UHRF1"	87	2.49	0.0126	0.111	"GSE31210"
"ZFPL1"	170	2.49	0.0126	0.111	"GSE31210"
"OSMR"	92	2.49	0.0126	0.111	"GSE31210"
"UBE2C"	117	2.49	0.0127	0.111	"GSE31210"
"ARF5"	90	2.49	0.0127	0.111	"GSE31210"
"VIPR2"	59	2.49	0.0127	0.111	"GSE31210"
"SLC30A9"	100	2.49	0.0128	0.111	"GSE31210"
"BCR"	56	2.49	0.0129	0.111	"GSE31210"
"RCAN3"	51	2.48	0.013	0.111	"GSE31210"
"RASL10B"	47	2.48	0.013	0.111	"GSE31210"
"ARHGDIA"	99	2.48	0.013	0.111	"GSE31210"
"TRIP6"	30	2.48	0.013	0.111	"GSE31210"
"PRDX4"	104	2.48	0.0132	0.112	"GSE31210"
"SND1"	43	2.48	0.0132	0.112	"GSE31210"
"SNX13"	80	2.48	0.0133	0.112	"GSE31210"
"CHEK1"	134	2.47	0.0134	0.113	"GSE31210"
"COPRS"	68	2.46	0.0137	0.115	"GSE31210"
"ONECUT1"	29	2.46	0.0138	0.116	"GSE31210"
"E2F6"	28	2.46	0.0139	0.116	"GSE31210"
"PDZD8"	33	2.45	0.0142	0.117	"GSE31210"
"TRAF4"	43	2.45	0.0143	0.118	"GSE31210"
"ZNF473"	36	2.45	0.0143	0.118	"GSE31210"
"IL20RB"	37	2.45	0.0144	0.118	"GSE31210"
"PRDX2"	70	2.45	0.0145	0.119	"GSE31210"
"PRKCA"	32	2.44	0.0146	0.119	"GSE31210"
"CLIC1"	118	2.43	0.0149	0.121	"GSE31210"
"FIBP"	114	2.43	0.0152	0.122	"GSE31210"
"ZDHHC12"	121	2.43	0.0152	0.122	"GSE31210"
"CDC42SE1"	31	2.43	0.0152	0.122	"GSE31210"
"RALA"	86	2.42	0.0154	0.123	"GSE31210"
"DRAP1"	84	2.42	0.0154	0.123	"GSE31210"
"ATF2"	61	2.42	0.0155	0.123	"GSE31210"
"TIPIN"	39	2.42	0.0155	0.123	"GSE31210"
"HOXB13"	47	2.42	0.0156	0.123	"GSE31210"
"ZNF490"	59	2.41	0.0159	0.126	"GSE31210"
"BID"	55	2.4	0.0163	0.128	"GSE31210"
"CENPU"	40	2.4	0.0164	0.128	"GSE31210"
"SOX4"	77	2.4	0.0165	0.128	"GSE31210"
"AURKB"	54	2.39	0.0167	0.129	"GSE31210"
"SPAG5"	62	2.39	0.0171	0.132	"GSE31210"
"BCL2L13"	66	2.38	0.0171	0.132	"GSE31210"
"CDK4"	86	2.38	0.0173	0.132	"GSE31210"
"NCKIPSD"	75	2.38	0.0173	0.132	"GSE31210"
"MSX2"	28	2.38	0.0173	0.132	"GSE31210"
"ZNF296"	28	2.38	0.0175	0.133	"GSE31210"
"GNA12"	97	2.37	0.0178	0.135	"GSE31210"
"TBC1D20"	103	2.37	0.0179	0.135	"GSE31210"
"GIPC1"	65	2.37	0.018	0.135	"GSE31210"
"VHL"	63	2.36	0.0182	0.136	"GSE31210"
"GAL"	25	2.36	0.0182	0.136	"GSE31210"
"RUVBL1"	142	2.36	0.0182	0.136	"GSE31210"
"YWHAZ"	152	2.36	0.0183	0.136	"GSE31210"
"NKX3-2"	69	2.36	0.0184	0.136	"GSE31210"
"ASAH2B"	45	2.35	0.0188	0.138	"GSE31210"
"ANGPTL4"	74	2.35	0.0189	0.138	"GSE31210"
"HNF4G"	96	2.35	0.019	0.138	"GSE31210"
"CHAF1A"	28	2.34	0.0191	0.138	"GSE31210"
"CSNK1D"	63	2.34	0.0192	0.139	"GSE31210"
"NRAS"	126	2.34	0.0194	0.14	"GSE31210"
"INSL4"	45	2.33	0.0196	0.14	"GSE31210"
"RPN1"	48	2.33	0.0196	0.14	"GSE31210"
"TSPAN6"	140	2.33	0.0198	0.14	"GSE31210"
"PHTF2"	75	2.33	0.0198	0.14	"GSE31210"
"TFCP2"	31	2.33	0.0198	0.14	"GSE31210"
"OR51E1"	53	2.33	0.0201	0.141	"GSE31210"
"RAB27A"	69	2.32	0.0201	0.141	"GSE31210"
"TXNDC17"	62	2.32	0.0203	0.141	"GSE31210"
"CCNA2"	114	2.32	0.0203	0.141	"GSE31210"
"RFC4"	85	2.32	0.0204	0.142	"GSE31210"
"FIZ1"	80	2.32	0.0204	0.142	"GSE31210"
"BDKRB1"	39	2.31	0.0206	0.143	"GSE31210"
"ARHGEF16"	62	2.31	0.0207	0.143	"GSE31210"
"FANCF"	79	2.31	0.0208	0.143	"GSE31210"
"ADAP1"	54	2.31	0.021	0.143	"GSE31210"
"HMGA2"	53	2.31	0.021	0.143	"GSE31210"
"SUV39H2"	28	2.31	0.0211	0.143	"GSE31210"
"ZFAND3"	92	2.31	0.0211	0.144	"GSE31210"
"ZNF593"	137	2.3	0.0213	0.144	"GSE31210"
"NAT14"	66	2.3	0.0213	0.144	"GSE31210"
"HIST1H4D"	41	2.3	0.0214	0.144	"GSE31210"
"CCKAR"	63	2.3	0.0216	0.145	"GSE31210"
"FANCD2"	26	2.29	0.0218	0.146	"GSE31210"
"BAX"	64	2.29	0.0219	0.146	"GSE31210"
"MAPK13"	42	2.29	0.0221	0.146	"GSE31210"
"LANCL2"	72	2.29	0.0222	0.147	"GSE31210"
"PPP5C"	61	2.28	0.0225	0.147	"GSE31210"
"SLC9A1"	49	2.28	0.0227	0.148	"GSE31210"
"VPS25"	189	2.28	0.0228	0.148	"GSE31210"
"GMPS"	62	2.28	0.0228	0.148	"GSE31210"
"TBC1D7"	54	2.28	0.0229	0.148	"GSE31210"
"DNM1L"	111	2.28	0.0229	0.148	"GSE31210"
"ARL4A"	31	2.27	0.0229	0.148	"GSE31210"
"PSMC5"	48	2.27	0.0231	0.148	"GSE31210"
"TBC1D8B"	34	2.27	0.0232	0.149	"GSE31210"
"E2F1"	27	2.27	0.0233	0.149	"GSE31210"
"IDH2"	37	2.27	0.0234	0.149	"GSE31210"
"STK24"	151	2.27	0.0234	0.149	"GSE31210"
"ZNF71"	65	2.26	0.0236	0.149	"GSE31210"
"MED19"	46	2.26	0.0237	0.149	"GSE31210"
"CKS2"	32	2.26	0.0237	0.149	"GSE31210"
"TOP2A"	116	2.26	0.0239	0.149	"GSE31210"
"PHB"	306	2.26	0.0241	0.15	"GSE31210"
"SS18"	32	2.26	0.0241	0.15	"GSE31210"
"CENPF"	163	2.25	0.0243	0.151	"GSE31210"
"FOXM1"	98	2.25	0.0244	0.151	"GSE31210"
"MARK2"	100	2.25	0.0246	0.152	"GSE31210"
"PLCD3"	130	2.25	0.0246	0.152	"GSE31210"
"GRTP1"	44	2.25	0.0247	0.152	"GSE31210"
"CCNE1"	45	2.25	0.0247	0.152	"GSE31210"
"BARD1"	32	2.24	0.0249	0.153	"GSE31210"
"NUP98"	109	2.24	0.0252	0.154	"GSE31210"
"RAN"	95	2.24	0.0252	0.154	"GSE31210"
"FUT8"	45	2.24	0.0253	0.154	"GSE31210"
"SSRP1"	111	2.24	0.0253	0.154	"GSE31210"
"TIMELESS"	36	2.23	0.0259	0.157	"GSE31210"
"RAD51"	67	2.22	0.0263	0.159	"GSE31210"
"MCM2"	36	2.22	0.0266	0.16	"GSE31210"
"MYBL2"	55	2.22	0.0266	0.16	"GSE31210"
"MST1R"	85	2.21	0.027	0.162	"GSE31210"
"EBP"	165	2.21	0.0272	0.163	"GSE31210"
"PAX9"	124	2.2	0.0275	0.164	"GSE31210"
"ZWINT"	46	2.2	0.0275	0.164	"GSE31210"
"ZFYVE19"	54	2.2	0.0277	0.164	"GSE31210"
"IFNAR1"	33	2.2	0.0278	0.164	"GSE31210"
"ARTN"	71	2.2	0.0278	0.164	"GSE31210"
"SP8"	32	2.2	0.028	0.164	"GSE31210"
"NMUR2"	84	2.2	0.028	0.164	"GSE31210"
"DEPDC1"	97	2.2	0.0281	0.164	"GSE31210"
"RPGRIP1L"	118	2.2	0.0281	0.164	"GSE31210"
"SEC14L2"	28	2.19	0.0283	0.164	"GSE31210"
"TXNDC12"	56	2.19	0.0284	0.164	"GSE31210"
"HELLS"	39	2.19	0.0284	0.164	"GSE31210"
"RGS17"	96	2.19	0.0286	0.164	"GSE31210"
"ZDHHC18"	44	2.19	0.0287	0.165	"GSE31210"
"IQGAP3"	35	2.18	0.0292	0.166	"GSE31210"
"ARFRP1"	29	2.18	0.0293	0.166	"GSE31210"
"ACVR1"	73	2.18	0.0294	0.166	"GSE31210"
"MED8"	168	2.18	0.0294	0.166	"GSE31210"
"BUB1B"	131	2.18	0.0295	0.166	"GSE31210"
"LOXL2"	192	2.17	0.0297	0.166	"GSE31210"
"POLR2I"	90	2.17	0.0297	0.166	"GSE31210"
"TARBP2"	105	2.17	0.0297	0.166	"GSE31210"
"WNK2"	45	2.17	0.0297	0.166	"GSE31210"
"MKI67"	76	2.17	0.03	0.167	"GSE31210"
"ITGAV"	115	2.17	0.03	0.167	"GSE31210"
"CREB3L2"	46	2.17	0.0303	0.167	"GSE31210"
"HNF1A"	62	2.17	0.0303	0.167	"GSE31210"
"RAB4B"	100	2.16	0.0305	0.167	"GSE31210"
"PTTG1"	26	2.16	0.0305	0.167	"GSE31210"
"PAK4"	55	2.16	0.0306	0.167	"GSE31210"
"MED10"	51	2.16	0.0306	0.167	"GSE31210"
"ZDHHC4"	134	2.16	0.0306	0.167	"GSE31210"
"YBX2"	39	2.16	0.0307	0.167	"GSE31210"
"TNFRSF11A"	25	2.16	0.0311	0.168	"GSE31210"
"ZSCAN22"	62	2.16	0.0311	0.168	"GSE31210"
"SUV39H1"	52	2.15	0.0313	0.168	"GSE31210"
"CNTNAP2"	28	2.15	0.0313	0.168	"GSE31210"
"GTSE1"	45	2.15	0.0316	0.169	"GSE31210"
"NONO"	105	2.15	0.0316	0.169	"GSE31210"
"ARHGAP11A"	26	2.15	0.0319	0.17	"GSE31210"
"PRMT1"	131	2.14	0.0321	0.171	"GSE31210"
"TTK"	102	2.14	0.0321	0.171	"GSE31210"
"ZNF598"	40	2.14	0.0327	0.172	"GSE31210"
"CD2AP"	35	2.13	0.0328	0.172	"GSE31210"
"NOLC1"	130	2.13	0.0329	0.172	"GSE31210"
"PREB"	80	2.13	0.0333	0.173	"GSE31210"
"GNB2"	56	2.13	0.0335	0.173	"GSE31210"
"CENPI"	34	2.12	0.0337	0.174	"GSE31210"
"PLXNA3"	41	2.12	0.0338	0.174	"GSE31210"
"GRHL1"	28	2.12	0.0339	0.174	"GSE31210"
"ESRRA"	111	2.12	0.0339	0.174	"GSE31210"
"CLDN3"	83	2.12	0.034	0.174	"GSE31210"
"NUFIP1"	54	2.12	0.034	0.174	"GSE31210"
"CAPN5"	108	2.11	0.0345	0.175	"GSE31210"
"RAD1"	73	2.11	0.0345	0.175	"GSE31210"
"TMPRSS6"	33	2.11	0.0345	0.175	"GSE31210"
"GRM2"	109	2.11	0.0345	0.175	"GSE31210"
"YWHAQ"	52	2.11	0.0346	0.175	"GSE31210"
"ZNF622"	59	2.11	0.0347	0.175	"GSE31210"
"ERCC2"	37	2.11	0.0347	0.175	"GSE31210"
"KLK6"	47	2.11	0.035	0.176	"GSE31210"
"ZNF92"	64	2.11	0.035	0.176	"GSE31210"
"CD164"	65	2.11	0.0351	0.176	"GSE31210"
"PTPRN"	47	2.1	0.0354	0.177	"GSE31210"
"NLK"	87	2.1	0.0354	0.177	"GSE31210"
"CCDC47"	126	2.1	0.0357	0.177	"GSE31210"
"ZCRB1"	29	2.1	0.0358	0.177	"GSE31210"
"PTHLH"	50	2.1	0.0358	0.177	"GSE31210"
"GNA15"	89	2.1	0.0358	0.177	"GSE31210"
"CDC73"	77	2.1	0.0359	0.177	"GSE31210"
"ZBTB8OS"	82	2.1	0.036	0.178	"GSE31210"
"RAB6B"	27	2.09	0.0362	0.178	"GSE31210"
"ZNF574"	36	2.09	0.0365	0.179	"GSE31210"
"CEBPZ"	50	2.09	0.0366	0.179	"GSE31210"
"HACD3"	144	2.09	0.0366	0.179	"GSE31210"
"P2RY6"	28	2.09	0.0368	0.179	"GSE31210"
"PPP2R1A"	112	2.08	0.0372	0.18	"GSE31210"
"CREB3"	62	2.08	0.0372	0.18	"GSE31210"
"U2AF2"	61	2.08	0.0373	0.18	"GSE31210"
"MAZ"	54	2.08	0.0374	0.18	"GSE31210"
"ASB7"	52	2.08	0.0378	0.181	"GSE31210"
"ZBTB7B"	62	2.08	0.0378	0.181	"GSE31210"
"FGF11"	32	2.07	0.038	0.182	"GSE31210"
"SHOX2"	57	2.07	0.0383	0.182	"GSE31210"
"GRIA4"	28	2.07	0.0383	0.182	"GSE31210"
"PALB2"	77	2.07	0.0387	0.183	"GSE31210"
"CREB3L1"	43	2.06	0.0389	0.183	"GSE31210"
"ZSCAN25"	52	2.06	0.0391	0.183	"GSE31210"
"ALX1"	26	2.06	0.0392	0.183	"GSE31210"
"DEPDC1B"	101	2.06	0.0392	0.183	"GSE31210"
"BCKDK"	100	2.06	0.0394	0.183	"GSE31210"
"ZNF511"	25	2.06	0.0396	0.183	"GSE31210"
"VCP"	49	2.06	0.0397	0.183	"GSE31210"
"MDFIC"	30	2.06	0.0398	0.183	"GSE31210"
"ZNF282"	67	2.05	0.04	0.184	"GSE31210"
"GNB1"	185	2.05	0.0403	0.184	"GSE31210"
"BABAM2"	36	2.05	0.0404	0.184	"GSE31210"
"MAPKAPK2"	30	2.05	0.0407	0.185	"GSE31210"
"ECD"	56	2.04	0.0411	0.186	"GSE31210"
"EXT2"	57	2.04	0.0415	0.187	"GSE31210"
"PWP2"	43	2.04	0.0415	0.187	"GSE31210"
"RHBDL3"	45	2.04	0.0416	0.187	"GSE31210"
"RACGAP1"	30	2.04	0.0417	0.187	"GSE31210"
"TNK1"	39	2.03	0.0419	0.188	"GSE31210"
"TNIP2"	55	2.03	0.0419	0.188	"GSE31210"
"NPAS2"	45	2.03	0.0419	0.188	"GSE31210"
"ZNF584"	74	2.03	0.0421	0.188	"GSE31210"
"CCM2"	123	2.03	0.0422	0.188	"GSE31210"
"PCGF1"	52	2.03	0.0424	0.189	"GSE31210"
"ESX1"	51	2.03	0.0428	0.189	"GSE31210"
"CCNK"	89	2.02	0.0429	0.189	"GSE31210"
"STMN3"	28	2.02	0.0434	0.19	"GSE31210"
"ADORA1"	33	2.02	0.0434	0.19	"GSE31210"
"PAK2"	44	2.02	0.0436	0.191	"GSE31210"
"PDE11A"	74	2.02	0.0437	0.191	"GSE31210"
"UBE2N"	218	2.02	0.0437	0.191	"GSE31210"
"SRC"	35	2.01	0.044	0.191	"GSE31210"
"TFDP1"	26	2.01	0.0441	0.191	"GSE31210"
"EVI5L"	75	2.01	0.0441	0.191	"GSE31210"
"BCL9L"	35	2.01	0.0442	0.191	"GSE31210"
"RAPGEFL1"	82	2.01	0.0444	0.191	"GSE31210"
"ZNF628"	47	2.01	0.0444	0.191	"GSE31210"
"SEC31A"	29	2.01	0.0447	0.192	"GSE31210"
"AURKA"	27	2.01	0.0448	0.193	"GSE31210"
"SRPK1"	68	2	0.045	0.193	"GSE31210"
"POLD1"	58	2	0.0452	0.194	"GSE31210"
"BHLHE40"	80	2	0.0454	0.194	"GSE31210"
"SUPT5H"	45	2	0.0459	0.197	"GSE31210"
"VAV2"	59	1.99	0.0465	0.198	"GSE31210"
"VDR"	35	1.99	0.0465	0.198	"GSE31210"
"PPIC"	76	1.99	0.0468	0.198	"GSE31210"
"E2F4"	72	1.99	0.0469	0.198	"GSE31210"
"PCBD2"	75	1.99	0.047	0.198	"GSE31210"
"RPS6KB1"	55	1.99	0.047	0.198	"GSE31210"
"AATF"	60	1.99	0.0471	0.199	"GSE31210"
"NEURL2"	35	1.98	0.0472	0.199	"GSE31210"
"SCAND1"	102	1.98	0.0473	0.199	"GSE31210"
"TANK"	48	1.98	0.0481	0.201	"GSE31210"
"CFL1"	219	1.98	0.0481	0.201	"GSE31210"
"ZRANB3"	33	1.97	0.0485	0.203	"GSE31210"
"ING2"	40	1.97	0.0485	0.203	"GSE31210"
"AP3S1"	55	1.97	0.0487	0.203	"GSE31210"
"CASKIN1"	34	1.97	0.0487	0.203	"GSE31210"
"MAP2K6"	67	1.97	0.0488	0.203	"GSE31210"
"SIX2"	40	1.97	0.049	0.203	"GSE31210"
"IL13RA1"	146	1.97	0.0493	0.204	"GSE31210"
"RABL6"	96	1.97	0.0493	0.204	"GSE31210"
"UBE2L3"	93	1.96	0.0494	0.204	"GSE31210"
"RALBP1"	74	1.96	0.0495	0.204	"GSE31210"
"ZBTB26"	45	1.96	0.0501	0.206	"GSE31210"
"EPHB3"	48	1.96	0.0502	0.206	"GSE31210"
"TRAF7"	33	1.95	0.0509	0.208	"GSE31210"
"BCL2L1"	37	1.95	0.0509	0.208	"GSE31210"
"HTATSF1"	50	1.95	0.051	0.208	"GSE31210"
"TONSL"	33	1.95	0.051	0.208	"GSE31210"
"RC3H2"	89	1.95	0.0511	0.208	"GSE31210"
"GRM5"	45	1.95	0.0512	0.208	"GSE31210"
"CDK5R1"	99	1.95	0.0516	0.208	"GSE31210"
"DNMT1"	28	1.95	0.0517	0.209	"GSE31210"
"CHD2"	83	-1.95	0.0514	0.208	"GSE31210"
"PDE5A"	143	-1.95	0.0514	0.208	"GSE31210"
"ZNF638"	45	-1.95	0.0513	0.208	"GSE31210"
"CD2"	43	-1.95	0.0512	0.208	"GSE31210"
"ARHGAP44"	102	-1.95	0.051	0.208	"GSE31210"
"SERP2"	41	-1.96	0.0505	0.206	"GSE31210"
"MED28"	91	-1.96	0.0503	0.206	"GSE31210"
"ZNF573"	61	-1.96	0.0503	0.206	"GSE31210"
"ZNF91"	46	-1.96	0.0501	0.206	"GSE31210"
"FAM120B"	53	-1.96	0.05	0.206	"GSE31210"
"PRKAR1A"	65	-1.96	0.0497	0.205	"GSE31210"
"RGS7BP"	27	-1.97	0.0494	0.204	"GSE31210"
"RANBP2"	54	-1.97	0.0489	0.203	"GSE31210"
"ZNF431"	73	-1.97	0.0489	0.203	"GSE31210"
"SMARCA5"	35	-1.98	0.0482	0.202	"GSE31210"
"TEF"	65	-1.98	0.0482	0.202	"GSE31210"
"PLCD1"	29	-1.98	0.0479	0.201	"GSE31210"
"ZNF250"	77	-1.98	0.0476	0.2	"GSE31210"
"CALCOCO1"	51	-1.99	0.047	0.198	"GSE31210"
"CUL3"	100	-1.99	0.0469	0.198	"GSE31210"
"TCEAL2"	33	-1.99	0.0468	0.198	"GSE31210"
"EVI2A"	50	-1.99	0.0465	0.198	"GSE31210"
"RALGAPA1"	46	-1.99	0.0462	0.197	"GSE31210"
"FYB1"	47	-1.99	0.0461	0.197	"GSE31210"
"IFNGR1"	84	-2	0.046	0.197	"GSE31210"
"ADGRL2"	32	-2	0.046	0.197	"GSE31210"
"PGRMC2"	47	-2.01	0.0446	0.192	"GSE31210"
"ZDHHC14"	48	-2.01	0.0443	0.191	"GSE31210"
"ARHGEF28"	89	-2.01	0.0442	0.191	"GSE31210"
"APC"	51	-2.01	0.0441	0.191	"GSE31210"
"NFIA"	55	-2.01	0.0441	0.191	"GSE31210"
"SP100"	58	-2.01	0.044	0.191	"GSE31210"
"SHC3"	54	-2.01	0.044	0.191	"GSE31210"
"PAG1"	30	-2.02	0.0437	0.191	"GSE31210"
"YPEL5"	26	-2.02	0.0433	0.19	"GSE31210"
"ZNF441"	36	-2.02	0.043	0.189	"GSE31210"
"RASSF1"	62	-2.02	0.0429	0.189	"GSE31210"
"MLLT6"	34	-2.02	0.0429	0.189	"GSE31210"
"HOPX"	81	-2.03	0.0428	0.189	"GSE31210"
"ANKDD1A"	91	-2.03	0.0428	0.189	"GSE31210"
"BTG1"	28	-2.03	0.0427	0.189	"GSE31210"
"AR"	42	-2.03	0.0426	0.189	"GSE31210"
"MSN"	103	-2.03	0.0426	0.189	"GSE31210"
"GARNL3"	30	-2.03	0.0424	0.189	"GSE31210"
"PLCL2"	35	-2.03	0.0421	0.188	"GSE31210"
"SERPINB9"	48	-2.04	0.0416	0.187	"GSE31210"
"ZSCAN18"	51	-2.04	0.0415	0.187	"GSE31210"
"ARRB1"	57	-2.04	0.0413	0.187	"GSE31210"
"PPP2R5A"	134	-2.04	0.0411	0.186	"GSE31210"
"KIDINS220"	78	-2.04	0.0409	0.185	"GSE31210"
"SFPQ"	124	-2.05	0.0407	0.185	"GSE31210"
"RHOH"	33	-2.05	0.0405	0.184	"GSE31210"
"CRTC3"	57	-2.05	0.0403	0.184	"GSE31210"
"SYDE2"	182	-2.05	0.0402	0.184	"GSE31210"
"ZNF804A"	39	-2.05	0.0402	0.184	"GSE31210"
"PPM1A"	73	-2.05	0.0402	0.184	"GSE31210"
"ZC3H10"	36	-2.05	0.0399	0.183	"GSE31210"
"ADGRE5"	52	-2.05	0.0399	0.183	"GSE31210"
"GPR18"	27	-2.06	0.0398	0.183	"GSE31210"
"CAV2"	79	-2.06	0.0398	0.183	"GSE31210"
"MS4A14"	41	-2.06	0.0398	0.183	"GSE31210"
"DISP1"	66	-2.06	0.0396	0.183	"GSE31210"
"CLU"	60	-2.06	0.0396	0.183	"GSE31210"
"ZNF397"	64	-2.06	0.0395	0.183	"GSE31210"
"GPR183"	27	-2.06	0.0395	0.183	"GSE31210"
"GNL1"	82	-2.06	0.0394	0.183	"GSE31210"
"RRAD"	43	-2.06	0.0393	0.183	"GSE31210"
"PRMT2"	66	-2.06	0.0393	0.183	"GSE31210"
"GNAQ"	129	-2.06	0.0393	0.183	"GSE31210"
"ITGA9"	36	-2.06	0.0393	0.183	"GSE31210"
"TBC1D15"	51	-2.06	0.0392	0.183	"GSE31210"
"RPS6KA2"	90	-2.06	0.0391	0.183	"GSE31210"
"LPXN"	32	-2.06	0.039	0.183	"GSE31210"
"ZNF346"	131	-2.07	0.0388	0.183	"GSE31210"
"ZC3H13"	48	-2.07	0.0387	0.183	"GSE31210"
"DOK2"	65	-2.07	0.0386	0.183	"GSE31210"
"P2RY10"	28	-2.07	0.0385	0.183	"GSE31210"
"WFS1"	31	-2.07	0.0385	0.183	"GSE31210"
"MS4A2"	36	-2.07	0.0381	0.182	"GSE31210"
"PLCB2"	30	-2.08	0.0379	0.181	"GSE31210"
"ZNF326"	62	-2.08	0.0377	0.181	"GSE31210"
"KMT2E"	46	-2.08	0.0377	0.181	"GSE31210"
"ARHGEF15"	40	-2.08	0.0377	0.181	"GSE31210"
"FZD4"	37	-2.08	0.0376	0.181	"GSE31210"
"SLTM"	133	-2.08	0.0373	0.18	"GSE31210"
"CD34"	26	-2.08	0.0373	0.18	"GSE31210"
"ACAP1"	53	-2.08	0.0371	0.18	"GSE31210"
"HTT"	72	-2.09	0.037	0.18	"GSE31210"
"MAPRE2"	33	-2.09	0.0367	0.179	"GSE31210"
"ARHGEF2"	96	-2.09	0.0365	0.179	"GSE31210"
"IL17RA"	28	-2.09	0.0365	0.179	"GSE31210"
"LCP2"	41	-2.09	0.0363	0.178	"GSE31210"
"PURA"	38	-2.09	0.0362	0.178	"GSE31210"
"TEK"	85	-2.1	0.0356	0.177	"GSE31210"
"PRKCE"	67	-2.1	0.0356	0.177	"GSE31210"
"GRK5"	53	-2.1	0.0356	0.177	"GSE31210"
"DUOX1"	83	-2.11	0.0353	0.176	"GSE31210"
"CACNB4"	80	-2.11	0.0351	0.176	"GSE31210"
"ZFAND5"	38	-2.11	0.0351	0.176	"GSE31210"
"CAT"	133	-2.11	0.0351	0.176	"GSE31210"
"PRDM2"	25	-2.11	0.035	0.176	"GSE31210"
"PPARGC1B"	25	-2.11	0.0348	0.176	"GSE31210"
"UBP1"	65	-2.11	0.0346	0.175	"GSE31210"
"MICAL1"	80	-2.11	0.0345	0.175	"GSE31210"
"ERBB4"	33	-2.12	0.0342	0.175	"GSE31210"
"ZRANB1"	53	-2.12	0.0342	0.175	"GSE31210"
"CEBPD"	49	-2.12	0.0339	0.174	"GSE31210"
"MAP4K1"	37	-2.12	0.0338	0.174	"GSE31210"
"CNBP"	47	-2.13	0.0335	0.174	"GSE31210"
"STRN"	92	-2.13	0.0333	0.173	"GSE31210"
"KRIT1"	53	-2.13	0.0331	0.172	"GSE31210"
"IL18RAP"	64	-2.13	0.033	0.172	"GSE31210"
"TIE1"	48	-2.13	0.033	0.172	"GSE31210"
"PIK3CG"	39	-2.13	0.033	0.172	"GSE31210"
"BTAF1"	84	-2.13	0.0329	0.172	"GSE31210"
"PTGDR"	47	-2.13	0.0328	0.172	"GSE31210"
"NR2C1"	113	-2.14	0.0327	0.172	"GSE31210"
"MSRB2"	41	-2.14	0.0326	0.172	"GSE31210"
"CR1"	28	-2.14	0.0326	0.172	"GSE31210"
"SOX13"	76	-2.14	0.0326	0.172	"GSE31210"
"MS4A15"	52	-2.14	0.0326	0.172	"GSE31210"
"PTPRB"	66	-2.14	0.0323	0.171	"GSE31210"
"UBE3A"	55	-2.14	0.0321	0.171	"GSE31210"
"CNTN6"	49	-2.14	0.0321	0.171	"GSE31210"
"MAGI1"	162	-2.15	0.0316	0.169	"GSE31210"
"CBX6"	31	-2.15	0.0316	0.169	"GSE31210"
"FLRT3"	78	-2.15	0.0313	0.168	"GSE31210"
"MED26"	51	-2.16	0.0311	0.168	"GSE31210"
"SUB1"	36	-2.16	0.0311	0.168	"GSE31210"
"P2RY13"	27	-2.16	0.031	0.168	"GSE31210"
"DR1"	37	-2.16	0.0308	0.167	"GSE31210"
"ZHX2"	108	-2.16	0.0308	0.167	"GSE31210"
"DUSP2"	29	-2.16	0.0306	0.167	"GSE31210"
"ZMAT1"	196	-2.16	0.0306	0.167	"GSE31210"
"CNR1"	26	-2.16	0.0306	0.167	"GSE31210"
"ADCY4"	41	-2.16	0.0304	0.167	"GSE31210"
"UBE2D3"	118	-2.17	0.0304	0.167	"GSE31210"
"ARAP1"	41	-2.17	0.0303	0.167	"GSE31210"
"ROBO2"	75	-2.17	0.0301	0.167	"GSE31210"
"CNOT6"	33	-2.17	0.03	0.167	"GSE31210"
"WASF2"	45	-2.17	0.0297	0.166	"GSE31210"
"GHR"	151	-2.17	0.0297	0.166	"GSE31210"
"RAB29"	28	-2.18	0.0295	0.166	"GSE31210"
"LILRA1"	25	-2.18	0.0295	0.166	"GSE31210"
"GABPA"	41	-2.18	0.0295	0.166	"GSE31210"
"P2RY8"	33	-2.18	0.0293	0.166	"GSE31210"
"ITGA8"	114	-2.18	0.0292	0.166	"GSE31210"
"GPR65"	30	-2.18	0.0292	0.166	"GSE31210"
"DACH1"	64	-2.18	0.0291	0.166	"GSE31210"
"CD74"	65	-2.18	0.029	0.166	"GSE31210"
"RCAN1"	25	-2.18	0.0289	0.166	"GSE31210"
