"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"FHL5"	96	-3.38	0.00073	0.0495	"GSE19188"
"ITGA8"	145	-3.38	0.00073	0.0495	"GSE19188"
"NOSTRIN"	88	-3.38	0.000724	0.0495	"GSE19188"
"KLF2"	34	-3.4	0.000684	0.0495	"GSE19188"
"DLC1"	128	-3.4	0.000672	0.0495	"GSE19188"
"PLA2G1B"	90	-3.4	0.00067	0.0495	"GSE19188"
"HHIP"	41	-3.41	0.00066	0.0495	"GSE19188"
"SH2D3C"	93	-3.41	0.000658	0.0495	"GSE19188"
"CD36"	64	-3.41	0.000649	0.0495	"GSE19188"
"GATA2"	43	-3.42	0.000624	0.0495	"GSE19188"
"TCF21"	172	-3.45	0.000565	0.0495	"GSE19188"
"TEK"	209	-3.45	0.000553	0.0495	"GSE19188"
"TTN"	45	-3.45	0.000551	0.0495	"GSE19188"
"CENPU"	40	3.49	0.000489	0.0625	"GSE31210"
"AURKB"	54	3.47	0.000512	0.0625	"GSE31210"
"PTTG1"	26	3.46	0.00054	0.0625	"GSE31210"
"CCNA2"	114	3.46	0.00054	0.0625	"GSE31210"
"SPAG5"	62	3.46	0.000548	0.0625	"GSE31210"
"UBE2C"	117	3.45	0.000568	0.0625	"GSE31210"
"CHEK1"	134	3.44	0.000589	0.0625	"GSE31210"
"DEPDC1B"	101	3.44	0.000591	0.0625	"GSE31210"
"ATAD2"	63	3.43	0.000598	0.0625	"GSE31210"
"CHAF1B"	55	3.43	0.000607	0.0625	"GSE31210"
"FBXO11"	77	3.43	0.000611	0.0625	"GSE31210"
"DEPDC1"	97	3.42	0.00063	0.0625	"GSE31210"
"CENPF"	163	3.41	0.000638	0.0625	"GSE31210"
"TOP2A"	116	3.41	0.000655	0.0625	"GSE31210"
"CENPI"	34	3.4	0.000666	0.0625	"GSE31210"
"GTSE1"	45	3.4	0.000668	0.0625	"GSE31210"
"CCNE1"	45	3.4	0.000669	0.0625	"GSE31210"
"E2F8"	33	3.38	0.000728	0.0625	"GSE31210"
"H2AFX"	48	3.38	0.00073	0.0625	"GSE31210"
"UHRF1"	87	3.38	0.000734	0.0625	"GSE31210"
"MCM2"	36	3.37	0.000762	0.0625	"GSE31210"
"TIMELESS"	36	3.36	0.000769	0.0625	"GSE31210"
"TTK"	102	3.36	0.000772	0.0625	"GSE31210"
"ASF1B"	64	3.36	0.000772	0.0625	"GSE31210"
"FOXM1"	98	3.36	0.000773	0.0625	"GSE31210"
"MYBL2"	55	3.36	0.00078	0.0625	"GSE31210"
"MKI67"	76	3.34	0.000836	0.0625	"GSE31210"
"ZWINT"	46	3.33	0.000874	0.0625	"GSE31210"
"ARHGAP11A"	26	3.33	0.000875	0.0625	"GSE31210"
"FEN1"	274	3.32	0.000887	0.0625	"GSE31210"
"SUV39H2"	28	3.32	0.000902	0.0625	"GSE31210"
"BUB1B"	131	3.31	0.000932	0.0625	"GSE31210"
"PARP1"	80	3.3	0.000979	0.0625	"GSE31210"
"EZH2"	48	3.28	0.00102	0.0625	"GSE31210"
"NSD2"	46	3.28	0.00105	0.0625	"GSE31210"
"RACGAP1"	30	3.27	0.00108	0.0625	"GSE31210"
"MCM8"	30	3.27	0.00108	0.0625	"GSE31210"
"NUP62"	83	3.26	0.00111	0.0625	"GSE31210"
"DNMT1"	28	3.26	0.00112	0.0625	"GSE31210"
"NDC80"	63	3.26	0.00112	0.0625	"GSE31210"
"CENPK"	28	3.25	0.00115	0.0625	"GSE31210"
"RBM15"	34	3.24	0.00119	0.0625	"GSE31210"
"WDR12"	171	3.23	0.00122	0.0625	"GSE31210"
"TMPO"	45	3.23	0.00122	0.0625	"GSE31210"
"AURKA"	27	3.23	0.00123	0.0625	"GSE31210"
"NKIRAS2"	34	3.23	0.00124	0.0625	"GSE31210"
"RFC4"	85	3.23	0.00124	0.0625	"GSE31210"
"E2F7"	38	3.22	0.00126	0.0625	"GSE31210"
"TIPIN"	39	3.22	0.00129	0.0625	"GSE31210"
"ERO1A"	188	3.22	0.00129	0.0625	"GSE31210"
"E2F1"	27	3.21	0.00133	0.0625	"GSE31210"
"CDC73"	77	3.19	0.00141	0.0625	"GSE31210"
"EGLN1"	76	3.19	0.00144	0.0625	"GSE31210"
"ZDHHC18"	44	3.18	0.00146	0.0625	"GSE31210"
"FANCD2"	26	3.18	0.00146	0.0625	"GSE31210"
"CIAO1"	186	3.17	0.0015	0.0625	"GSE31210"
"RABIF"	149	3.17	0.00152	0.0625	"GSE31210"
"IQGAP3"	35	3.17	0.00155	0.0625	"GSE31210"
"NRAS"	126	3.16	0.00156	0.0625	"GSE31210"
"HMGA1"	86	3.16	0.00156	0.0625	"GSE31210"
"CKS1B"	90	3.16	0.0016	0.0625	"GSE31210"
"CSNK1D"	63	3.15	0.00162	0.0625	"GSE31210"
"RAN"	95	3.15	0.00162	0.0625	"GSE31210"
"GLRX2"	61	3.15	0.00165	0.0625	"GSE31210"
"ECT2"	55	3.14	0.00167	0.0625	"GSE31210"
"MCM4"	88	3.14	0.00167	0.0625	"GSE31210"
"NOLC1"	130	3.14	0.00167	0.0625	"GSE31210"
"PAK1"	135	3.13	0.00174	0.0625	"GSE31210"
"RAB22A"	86	3.13	0.00174	0.0625	"GSE31210"
"MED14"	33	3.12	0.00178	0.0625	"GSE31210"
"BARD1"	32	3.12	0.0018	0.0625	"GSE31210"
"RAD51"	67	3.12	0.00181	0.0625	"GSE31210"
"ICMT"	139	3.1	0.00191	0.0625	"GSE31210"
"RAB10"	212	3.1	0.00192	0.0625	"GSE31210"
"ATF2"	61	3.1	0.00193	0.0625	"GSE31210"
"CKS2"	32	3.1	0.00193	0.0625	"GSE31210"
"IRAK1"	62	3.1	0.00193	0.0625	"GSE31210"
"TRIP13"	68	3.1	0.00195	0.0625	"GSE31210"
"SGPL1"	161	3.1	0.00195	0.0625	"GSE31210"
"DNMT3A"	39	3.09	0.00199	0.0625	"GSE31210"
"NLK"	87	3.08	0.0021	0.0625	"GSE31210"
"HELLS"	39	3.08	0.0021	0.0625	"GSE31210"
"TIMM50"	127	3.07	0.00211	0.0625	"GSE31210"
"FGFR1OP"	84	3.07	0.00217	0.0625	"GSE31210"
"SNF8"	111	3.06	0.00218	0.0625	"GSE31210"
"GMPS"	62	3.06	0.0022	0.0625	"GSE31210"
"MSI2"	142	3.05	0.00227	0.0625	"GSE31210"
"FADD"	142	3.04	0.00234	0.0625	"GSE31210"
"CERS6"	95	3.03	0.00241	0.0625	"GSE31210"
"ZFAND3"	92	3.02	0.00257	0.0625	"GSE31210"
"MRPL12"	220	3.01	0.00258	0.0625	"GSE31210"
"NEK6"	60	3.01	0.00262	0.0625	"GSE31210"
"GMFB"	102	3.01	0.00264	0.0625	"GSE31210"
"BLM"	88	3.01	0.00265	0.0625	"GSE31210"
"MPZL1"	247	3	0.00269	0.0625	"GSE31210"
"IDE"	119	3	0.00272	0.0625	"GSE31210"
"DERL1"	80	2.99	0.00277	0.0625	"GSE31210"
"MYPOP"	60	2.99	0.00278	0.0625	"GSE31210"
"RANGAP1"	97	2.98	0.00285	0.0627	"GSE31210"
"RC3H1"	28	2.98	0.00286	0.0627	"GSE31210"
"TLK1"	44	2.98	0.00291	0.0627	"GSE31210"
"RIT1"	85	2.98	0.00292	0.0627	"GSE31210"
"GNB1"	185	2.97	0.00297	0.0632	"GSE31210"
"ZNF668"	106	2.97	0.00302	0.0634	"GSE31210"
"HDGF"	49	2.96	0.00309	0.0646	"GSE31210"
"MCM6"	71	2.96	0.00312	0.0646	"GSE31210"
"TGFBRAP1"	99	2.95	0.00316	0.0646	"GSE31210"
"IDH2"	37	2.95	0.00323	0.0646	"GSE31210"
"PLEK2"	48	2.94	0.00325	0.0646	"GSE31210"
"ATXN7L3"	52	2.94	0.00327	0.0646	"GSE31210"
"MIF"	167	2.94	0.00328	0.0646	"GSE31210"
"BZW1"	192	2.93	0.00334	0.0646	"GSE31210"
"ZNF367"	37	2.93	0.00337	0.0646	"GSE31210"
"CDC42SE1"	31	2.93	0.00338	0.0646	"GSE31210"
"PPFIA1"	64	2.92	0.00345	0.0646	"GSE31210"
"DAP3"	119	2.92	0.00349	0.0646	"GSE31210"
"YWHAG"	119	2.92	0.0035	0.0646	"GSE31210"
"TCEANC2"	112	2.92	0.00351	0.0646	"GSE31210"
"PHTF2"	75	2.92	0.00353	0.0646	"GSE31210"
"SRPK1"	68	2.92	0.00355	0.0646	"GSE31210"
"RANBP1"	75	2.91	0.00356	0.0646	"GSE31210"
"ARF4"	157	2.91	0.00359	0.0646	"GSE31210"
"CAD"	57	2.91	0.00363	0.0646	"GSE31210"
"CD3EAP"	98	2.91	0.00363	0.0646	"GSE31210"
"CHAF1A"	28	2.9	0.00369	0.0654	"GSE31210"
"SS18"	32	2.9	0.00371	0.0655	"GSE31210"
"MSH2"	106	2.9	0.00378	0.0658	"GSE31210"
"P2RY6"	28	2.89	0.00382	0.0658	"GSE31210"
"RPS6KB1"	55	2.89	0.00389	0.0658	"GSE31210"
"E2F6"	28	2.88	0.00392	0.0658	"GSE31210"
"VDR"	35	2.88	0.00395	0.0658	"GSE31210"
"PHB"	306	2.88	0.00401	0.0663	"GSE31210"
"XPR1"	51	2.87	0.00409	0.0666	"GSE31210"
"ATP2A2"	65	2.86	0.00417	0.0666	"GSE31210"
"KLHL12"	84	2.86	0.00419	0.0666	"GSE31210"
"CLIC1"	118	2.86	0.00421	0.0666	"GSE31210"
"NONO"	105	2.86	0.00429	0.0666	"GSE31210"
"PCBD2"	75	2.86	0.0043	0.0666	"GSE31210"
"TBC1D7"	54	2.84	0.00447	0.0666	"GSE31210"
"ATIC"	109	2.84	0.00458	0.0666	"GSE31210"
"ZBED4"	35	2.83	0.00458	0.0666	"GSE31210"
"PAK2"	44	2.83	0.0046	0.0666	"GSE31210"
"TBC1D10B"	85	2.83	0.00463	0.0666	"GSE31210"
"SNAPC5"	71	2.83	0.00471	0.0666	"GSE31210"
"SUV39H1"	52	2.83	0.00473	0.0666	"GSE31210"
"GLMP"	75	2.82	0.00479	0.0666	"GSE31210"
"HSPE1"	96	2.82	0.00481	0.0666	"GSE31210"
"NAA15"	137	2.82	0.00481	0.0666	"GSE31210"
"MCTS1"	267	2.82	0.00487	0.0666	"GSE31210"
"RPS6KC1"	54	2.81	0.00501	0.0666	"GSE31210"
"ZFP69B"	27	2.8	0.00504	0.0666	"GSE31210"
"THOP1"	96	2.8	0.00505	0.0666	"GSE31210"
"VPS72"	165	2.8	0.00505	0.0666	"GSE31210"
"E2F3"	27	2.8	0.00513	0.0669	"GSE31210"
"SLC9A1"	49	2.8	0.00517	0.0669	"GSE31210"
"DTX2"	80	2.79	0.00522	0.0669	"GSE31210"
"ARNTL2"	135	2.79	0.00523	0.0669	"GSE31210"
"NFYA"	37	2.79	0.0053	0.0669	"GSE31210"
"STMN1"	37	2.79	0.0053	0.0669	"GSE31210"
"EIF4EBP1"	108	2.79	0.00531	0.0669	"GSE31210"
"PREB"	80	2.78	0.00542	0.0669	"GSE31210"
"PTGES2"	182	2.78	0.00545	0.0669	"GSE31210"
"AIFM2"	77	2.78	0.00545	0.0669	"GSE31210"
"MTA3"	86	2.77	0.00557	0.0678	"GSE31210"
"CD164"	65	2.77	0.00562	0.0679	"GSE31210"
"TLE3"	75	2.77	0.00563	0.0679	"GSE31210"
"AKT1S1"	101	2.76	0.00575	0.0681	"GSE31210"
"YWHAZ"	152	2.76	0.00579	0.0681	"GSE31210"
"HTR3A"	32	2.76	0.0058	0.0681	"GSE31210"
"RTKN"	47	2.76	0.00581	0.0681	"GSE31210"
"ORC2"	32	2.76	0.00581	0.0681	"GSE31210"
"RABL3"	191	2.76	0.00585	0.0681	"GSE31210"
"RAB5C"	122	2.75	0.00592	0.0681	"GSE31210"
"RALGAPB"	80	2.75	0.00596	0.0681	"GSE31210"
"DNM1L"	111	2.74	0.00606	0.0681	"GSE31210"
"AATF"	60	2.74	0.00619	0.0681	"GSE31210"
"ARF3"	52	2.74	0.00623	0.0681	"GSE31210"
"RNF141"	109	2.74	0.00624	0.0681	"GSE31210"
"HUS1"	118	2.73	0.00625	0.0681	"GSE31210"
"BAK1"	36	2.73	0.00625	0.0681	"GSE31210"
"ARFGEF2"	67	2.73	0.00638	0.0681	"GSE31210"
"FH"	60	2.73	0.00638	0.0681	"GSE31210"
"PAFAH1B2"	123	2.73	0.00638	0.0681	"GSE31210"
"GOLT1B"	70	2.73	0.00643	0.0681	"GSE31210"
"SMARCAL1"	103	2.72	0.00643	0.0681	"GSE31210"
"ELK1"	33	2.72	0.00649	0.0681	"GSE31210"
"GABPB1"	109	2.72	0.0065	0.0681	"GSE31210"
"MED8"	168	2.72	0.00653	0.0681	"GSE31210"
"FGF11"	32	2.72	0.00658	0.0681	"GSE31210"
"ZNF146"	107	2.72	0.00658	0.0681	"GSE31210"
"CDK5"	234	2.71	0.00663	0.0683	"GSE31210"
"ERCC2"	37	2.71	0.00663	0.0683	"GSE31210"
"OSMR"	92	2.71	0.00668	0.0686	"GSE31210"
"MOV10"	92	2.71	0.00681	0.0688	"GSE31210"
"S100A11"	98	2.7	0.00688	0.069	"GSE31210"
"RUSC1"	80	2.7	0.00692	0.069	"GSE31210"
"CDYL"	52	2.7	0.00692	0.069	"GSE31210"
"CBFB"	46	2.7	0.00698	0.069	"GSE31210"
"RAB35"	123	2.69	0.00704	0.069	"GSE31210"
"TCF3"	52	2.69	0.00722	0.069	"GSE31210"
"HNRNPAB"	46	2.68	0.00727	0.069	"GSE31210"
"VEGFA"	64	2.68	0.00731	0.069	"GSE31210"
"RALA"	86	2.68	0.00736	0.069	"GSE31210"
"TANK"	48	2.68	0.00736	0.069	"GSE31210"
"MC1R"	43	2.68	0.00739	0.069	"GSE31210"
"BID"	55	2.68	0.00739	0.069	"GSE31210"
"RC3H2"	89	2.68	0.00742	0.069	"GSE31210"
"IKBKE"	50	2.68	0.00742	0.069	"GSE31210"
"PTGES"	38	2.68	0.00745	0.069	"GSE31210"
"BCL2L13"	66	2.68	0.00746	0.069	"GSE31210"
"TBC1D20"	103	2.67	0.00748	0.069	"GSE31210"
"SOCS4"	66	2.67	0.00755	0.069	"GSE31210"
"RAD1"	73	2.67	0.00758	0.069	"GSE31210"
"CNOT9"	93	2.67	0.00761	0.069	"GSE31210"
"WWTR1"	36	2.67	0.00762	0.069	"GSE31210"
"CDK2"	54	2.67	0.00762	0.069	"GSE31210"
"ASB7"	52	2.67	0.00763	0.069	"GSE31210"
"MLX"	119	2.66	0.00772	0.069	"GSE31210"
"BATF"	49	2.66	0.00775	0.069	"GSE31210"
"CCM2"	123	2.66	0.00776	0.069	"GSE31210"
"BNIP3"	49	2.66	0.00776	0.069	"GSE31210"
"BCKDK"	100	2.66	0.00777	0.069	"GSE31210"
"GPR84"	102	2.66	0.00777	0.069	"GSE31210"
"IL1RAP"	32	2.66	0.00779	0.069	"GSE31210"
"GUCA1A"	63	2.66	0.00786	0.0691	"GSE31210"
"MMP14"	149	2.66	0.00787	0.0691	"GSE31210"
"RAB27A"	69	2.66	0.0079	0.0692	"GSE31210"
"RIPK2"	121	2.65	0.008	0.0696	"GSE31210"
"ERCC8"	79	2.65	0.00801	0.0696	"GSE31210"
"DIABLO"	94	2.65	0.00813	0.0696	"GSE31210"
"TNIP2"	55	2.65	0.00816	0.0696	"GSE31210"
"ZBTB26"	45	2.65	0.00817	0.0696	"GSE31210"
"RHOD"	56	2.64	0.00826	0.0698	"GSE31210"
"PALB2"	77	2.64	0.00832	0.0698	"GSE31210"
"EEF1E1"	84	2.64	0.00838	0.0698	"GSE31210"
"BAIAP2L1"	139	2.64	0.0084	0.0698	"GSE31210"
"TBC1D31"	48	2.63	0.00844	0.0699	"GSE31210"
"DRAP1"	84	2.63	0.00848	0.0699	"GSE31210"
"GTF2IRD1"	68	2.63	0.0085	0.0699	"GSE31210"
"MAPKAPK2"	30	2.63	0.0085	0.0699	"GSE31210"
"YWHAQ"	52	2.63	0.00856	0.0701	"GSE31210"
"UBE2N"	218	2.62	0.00867	0.0707	"GSE31210"
"PDAP1"	106	2.62	0.00878	0.071	"GSE31210"
"PRKDC"	60	2.62	0.00878	0.071	"GSE31210"
"ZNF598"	40	2.62	0.00881	0.0711	"GSE31210"
"ZDHHC24"	119	2.62	0.00883	0.0711	"GSE31210"
"ATF7IP"	41	2.62	0.00884	0.0711	"GSE31210"
"GGCT"	88	2.62	0.00887	0.0711	"GSE31210"
"FIBP"	114	2.62	0.00888	0.0711	"GSE31210"
"MESD"	134	2.62	0.0089	0.0711	"GSE31210"
"HIST1H2AM"	40	2.61	0.00893	0.0711	"GSE31210"
"TFPT"	129	2.61	0.00898	0.0714	"GSE31210"
"ZDHHC5"	135	2.61	0.00903	0.0715	"GSE31210"
"ZNF581"	74	2.61	0.00915	0.072	"GSE31210"
"EPHB2"	90	2.61	0.00917	0.072	"GSE31210"
"PPP4C"	143	2.61	0.00919	0.072	"GSE31210"
"SIPA1"	41	2.6	0.00921	0.0721	"GSE31210"
"RBBP8"	31	2.6	0.00924	0.0722	"GSE31210"
"CREB3L2"	46	2.6	0.00926	0.0722	"GSE31210"
"PLP2"	96	2.6	0.00935	0.0722	"GSE31210"
"POLD1"	58	2.6	0.00936	0.0722	"GSE31210"
"TRIM27"	118	2.6	0.00943	0.0722	"GSE31210"
"PHTF1"	40	2.59	0.00946	0.0724	"GSE31210"
"LANCL1"	60	2.59	0.0096	0.0727	"GSE31210"
"NUP98"	109	2.59	0.00962	0.0727	"GSE31210"
"IRF3"	33	2.59	0.00964	0.0728	"GSE31210"
"ZC3H15"	124	2.58	0.00977	0.0731	"GSE31210"
"ZNF8"	37	2.58	0.00978	0.0731	"GSE31210"
"MCM7"	67	2.58	0.00979	0.0731	"GSE31210"
"ADGRB2"	38	2.58	0.00981	0.0731	"GSE31210"
"ASCC3"	29	2.58	0.00982	0.0731	"GSE31210"
"ILF2"	204	2.58	0.00982	0.0731	"GSE31210"
"SCG5"	57	2.58	0.00983	0.0731	"GSE31210"
"SIRT7"	61	2.58	0.00985	0.0731	"GSE31210"
"PSMC5"	48	2.57	0.0102	0.0749	"GSE31210"
"ARL8B"	144	2.57	0.0102	0.0749	"GSE31210"
"SBNO2"	104	2.57	0.0103	0.0749	"GSE31210"
"DDX10"	67	2.57	0.0103	0.0749	"GSE31210"
"VPS25"	189	2.56	0.0104	0.0752	"GSE31210"
"HMGB2"	25	2.56	0.0104	0.0754	"GSE31210"
"ZDHHC12"	121	2.56	0.0105	0.0758	"GSE31210"
"SNX6"	66	2.56	0.0106	0.0763	"GSE31210"
"SCYL1"	61	2.55	0.0107	0.0763	"GSE31210"
"NCSTN"	36	2.55	0.0107	0.0763	"GSE31210"
"MAPK13"	42	2.55	0.0108	0.0771	"GSE31210"
"NFATC2IP"	45	2.54	0.0111	0.079	"GSE31210"
"ZNHIT3"	104	2.54	0.0112	0.079	"GSE31210"
"GNAI3"	148	2.53	0.0113	0.0799	"GSE31210"
"CDK4"	86	2.53	0.0113	0.0799	"GSE31210"
"PCNA"	33	2.53	0.0114	0.0799	"GSE31210"
"MCM5"	87	2.53	0.0115	0.0804	"GSE31210"
"CASP3"	71	2.52	0.0117	0.0819	"GSE31210"
"ARL1"	207	2.52	0.0118	0.0819	"GSE31210"
"PPP2R5D"	65	2.51	0.0122	0.0846	"GSE31210"
"TFAP2A"	102	2.49	0.0128	0.0886	"GSE31210"
"TAF10"	97	2.49	0.0129	0.0886	"GSE31210"
"TNFRSF21"	55	2.48	0.0133	0.0907	"GSE31210"
"ZNF92"	64	2.47	0.0134	0.0911	"GSE31210"
"NOCT"	40	2.47	0.0136	0.092	"GSE31210"
"TARBP2"	105	2.47	0.0136	0.0921	"GSE31210"
"SAP30BP"	43	2.47	0.0136	0.0923	"GSE31210"
"PAFAH1B1"	46	2.45	0.0144	0.0958	"GSE31210"
"AKAP8"	41	2.44	0.0145	0.0963	"GSE31210"
"TAF6"	61	2.44	0.0146	0.0964	"GSE31210"
"MED1"	62	2.44	0.0146	0.0965	"GSE31210"
"ZFAND2A"	60	2.43	0.0149	0.0981	"GSE31210"
"NGEF"	26	2.43	0.0149	0.0981	"GSE31210"
"TFCP2"	31	2.43	0.015	0.0987	"GSE31210"
"HIST1H1D"	77	2.43	0.0153	0.0999	"GSE31210"
"CCL26"	26	2.43	0.0153	0.0999	"GSE31210"
"CREB1"	100	2.42	0.0154	0.0999	"GSE31210"
"GPR19"	46	2.42	0.0154	0.0999	"GSE31210"
"CARS"	90	2.42	0.0154	0.0999	"GSE31210"
"PRKCA"	32	2.42	0.0154	0.0999	"GSE31210"
"UBE2D1"	120	2.42	0.0155	0.1	"GSE31210"
"WDR77"	78	2.42	0.0157	0.101	"GSE31210"
"POLR3G"	30	2.41	0.0158	0.101	"GSE31210"
"PRDX4"	104	2.41	0.0159	0.102	"GSE31210"
"PPP5C"	61	2.41	0.0161	0.103	"GSE31210"
"RHOV"	73	2.4	0.0162	0.103	"GSE31210"
"G3BP2"	90	2.4	0.0162	0.103	"GSE31210"
"ZNF142"	35	2.4	0.0163	0.103	"GSE31210"
"SHC1"	36	2.39	0.0167	0.105	"GSE31210"
"SUPT4H1"	109	2.39	0.0168	0.105	"GSE31210"
"OR51E1"	53	2.39	0.0168	0.105	"GSE31210"
"SND1"	43	2.39	0.0168	0.105	"GSE31210"
"NIF3L1"	55	2.39	0.017	0.106	"GSE31210"
"NDFIP2"	132	2.38	0.0174	0.108	"GSE31210"
"MAPK6"	89	2.37	0.0177	0.11	"GSE31210"
"ZFPL1"	170	2.36	0.0182	0.112	"GSE31210"
"SH3GL1"	165	2.36	0.0183	0.113	"GSE31210"
"IL2RA"	121	2.36	0.0184	0.113	"GSE31210"
"SFN"	62	2.36	0.0185	0.113	"GSE31210"
"ZNF787"	49	2.35	0.0185	0.113	"GSE31210"
"KDM5B"	49	2.35	0.0186	0.113	"GSE31210"
"PKNOX1"	42	2.35	0.0186	0.113	"GSE31210"
"YAF2"	54	2.35	0.0187	0.114	"GSE31210"
"CREB3"	62	2.35	0.019	0.115	"GSE31210"
"NLE1"	54	2.35	0.019	0.115	"GSE31210"
"POLR2K"	111	2.34	0.019	0.115	"GSE31210"
"CRTC2"	47	2.34	0.0193	0.116	"GSE31210"
"NCS1"	70	2.34	0.0194	0.116	"GSE31210"
"MSH6"	136	2.34	0.0195	0.116	"GSE31210"
"NCOA3"	76	2.33	0.0197	0.118	"GSE31210"
"PAWR"	33	2.33	0.0199	0.119	"GSE31210"
"SNX13"	80	2.32	0.0203	0.12	"GSE31210"
"VCP"	49	2.32	0.0203	0.12	"GSE31210"
"TONSL"	33	2.31	0.0208	0.122	"GSE31210"
"EBP"	165	2.31	0.0208	0.122	"GSE31210"
"ZNRD1"	43	2.31	0.0208	0.122	"GSE31210"
"BAX"	64	2.31	0.021	0.122	"GSE31210"
"E2F5"	40	2.3	0.0216	0.125	"GSE31210"
"ZNF526"	65	2.29	0.022	0.126	"GSE31210"
"RELB"	66	2.29	0.0222	0.127	"GSE31210"
"ELK4"	31	2.29	0.0222	0.127	"GSE31210"
"ECD"	56	2.29	0.0222	0.127	"GSE31210"
"CFL1"	219	2.28	0.0226	0.128	"GSE31210"
"NKX3-2"	69	2.28	0.0226	0.128	"GSE31210"
"TFB2M"	123	2.28	0.0227	0.129	"GSE31210"
"FLNB"	31	2.28	0.0228	0.129	"GSE31210"
"ZSCAN9"	57	2.27	0.0229	0.129	"GSE31210"
"ZFAT"	52	2.27	0.0231	0.13	"GSE31210"
"SAP130"	39	2.27	0.0234	0.131	"GSE31210"
"RAB3B"	117	2.27	0.0235	0.131	"GSE31210"
"PPP1R13L"	32	2.26	0.0236	0.131	"GSE31210"
"TFDP2"	44	2.26	0.0237	0.131	"GSE31210"
"LANCL2"	72	2.26	0.0237	0.131	"GSE31210"
"UBE2L3"	93	2.26	0.0239	0.132	"GSE31210"
"PTPRH"	76	2.26	0.0239	0.132	"GSE31210"
"SLC30A9"	100	2.26	0.0241	0.133	"GSE31210"
"ZNF576"	81	2.25	0.0243	0.134	"GSE31210"
"PTK2"	53	2.25	0.0246	0.135	"GSE31210"
"ITPKA"	35	2.25	0.0247	0.135	"GSE31210"
"PLXNA3"	41	2.24	0.0248	0.136	"GSE31210"
"PDK3"	94	2.24	0.0249	0.136	"GSE31210"
"GPS1"	147	2.24	0.0252	0.137	"GSE31210"
"CANT1"	69	2.23	0.0254	0.138	"GSE31210"
"MAPKAPK5"	92	2.23	0.0255	0.138	"GSE31210"
"ZNF593"	137	2.23	0.0257	0.138	"GSE31210"
"TXNDC17"	62	2.23	0.0257	0.138	"GSE31210"
"ATF5"	27	2.23	0.0258	0.138	"GSE31210"
"GREM1"	189	2.23	0.026	0.139	"GSE31210"
"RHBDL2"	53	2.22	0.0264	0.141	"GSE31210"
"TRAF2"	52	2.21	0.0268	0.143	"GSE31210"
"ATG5"	126	2.21	0.027	0.143	"GSE31210"
"BPTF"	40	2.21	0.0272	0.144	"GSE31210"
"HDAC1"	39	2.2	0.028	0.147	"GSE31210"
"DNAJA1"	52	2.2	0.028	0.147	"GSE31210"
"PRKACA"	43	2.19	0.0283	0.148	"GSE31210"
"ASAH2B"	45	2.19	0.0283	0.148	"GSE31210"
"BRCC3"	111	2.19	0.0283	0.148	"GSE31210"
"NECTIN2"	40	2.19	0.0289	0.15	"GSE31210"
"NELFCD"	98	2.18	0.0289	0.15	"GSE31210"
"GTF2E1"	66	2.18	0.0289	0.15	"GSE31210"
"LPAR2"	26	2.18	0.029	0.15	"GSE31210"
"RBL1"	42	2.18	0.0291	0.15	"GSE31210"
"CEBPG"	51	2.18	0.0293	0.151	"GSE31210"
"ZBTB9"	91	2.18	0.0295	0.151	"GSE31210"
"ZNF622"	59	2.17	0.0297	0.152	"GSE31210"
"TXNDC12"	56	2.17	0.0298	0.152	"GSE31210"
"MYO1E"	135	2.17	0.0298	0.153	"GSE31210"
"PRRX2"	50	2.17	0.03	0.153	"GSE31210"
"RALGPS2"	120	2.17	0.0301	0.153	"GSE31210"
"ZNF511"	25	2.16	0.0304	0.154	"GSE31210"
"TNFSF4"	80	2.16	0.031	0.157	"GSE31210"
"ZBTB8OS"	82	2.16	0.0311	0.157	"GSE31210"
"MALT1"	32	2.15	0.0314	0.158	"GSE31210"
"ZNF71"	65	2.15	0.0314	0.158	"GSE31210"
"RCAN3"	51	2.15	0.0314	0.158	"GSE31210"
"PML"	89	2.15	0.0317	0.159	"GSE31210"
"ELL"	110	2.14	0.0321	0.16	"GSE31210"
"MAZ"	54	2.14	0.0323	0.16	"GSE31210"
"FASTK"	73	2.14	0.0323	0.16	"GSE31210"
"CSNK1G1"	33	2.14	0.0324	0.161	"GSE31210"
"INPP4B"	105	2.14	0.0326	0.161	"GSE31210"
"DLX5"	43	2.13	0.0329	0.162	"GSE31210"
"CBLC"	85	2.13	0.033	0.162	"GSE31210"
"RPN1"	48	2.13	0.0331	0.163	"GSE31210"
"SOCS5"	86	2.13	0.0335	0.164	"GSE31210"
"FUT8"	45	2.12	0.0337	0.164	"GSE31210"
"AP3S1"	55	2.12	0.034	0.165	"GSE31210"
"SOX4"	77	2.12	0.0341	0.165	"GSE31210"
"CCDC47"	126	2.12	0.0342	0.165	"GSE31210"
"PMAIP1"	42	2.12	0.0343	0.165	"GSE31210"
"PDCD11"	56	2.12	0.0343	0.165	"GSE31210"
"ACTL6A"	41	2.12	0.0343	0.165	"GSE31210"
"CALR"	84	2.11	0.0345	0.165	"GSE31210"
"SP8"	32	2.11	0.0346	0.166	"GSE31210"
"FANCA"	42	2.11	0.0351	0.168	"GSE31210"
"ARF6"	124	2.11	0.0351	0.168	"GSE31210"
"MCM3"	37	2.1	0.0354	0.168	"GSE31210"
