"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"GOLT1B"	70	2.1	0.0355	0.195	"GSE31210"
"MC1R"	43	2.1	0.0355	0.195	"GSE31210"
"LY96"	97	2.1	0.0356	0.195	"GSE31210"
"BCL10"	42	2.1	0.0356	0.195	"GSE31210"
"PCGF6"	82	2.1	0.0357	0.195	"GSE31210"
"SNCA"	67	2.1	0.036	0.196	"GSE31210"
"KLF10"	40	2.09	0.0362	0.197	"GSE31210"
"PLP2"	96	2.09	0.0363	0.197	"GSE31210"
"ATF5"	27	2.09	0.0366	0.198	"GSE31210"
"CHRNA1"	73	2.09	0.0369	0.2	"GSE31210"
"CD86"	87	2.09	0.037	0.2	"GSE31210"
"INVS"	34	2.08	0.0372	0.201	"GSE31210"
"SLC22A17"	32	2.08	0.0374	0.202	"GSE31210"
"ZC3HAV1L"	46	2.08	0.0376	0.202	"GSE31210"
"HDAC9"	32	2.08	0.0377	0.202	"GSE31210"
"CRYAB"	94	2.08	0.038	0.203	"GSE31210"
"NLRP12"	37	2.07	0.038	0.203	"GSE31210"
"GPR34"	57	2.07	0.0382	0.203	"GSE31210"
"MYC"	44	2.07	0.0385	0.203	"GSE31210"
"ZSCAN5A"	55	2.07	0.0387	0.204	"GSE31210"
"FOXN2"	84	2.07	0.0388	0.204	"GSE31210"
"ARHGAP28"	29	2.06	0.039	0.204	"GSE31210"
"ADAP2"	53	2.06	0.039	0.204	"GSE31210"
"LRRK1"	28	2.06	0.0392	0.204	"GSE31210"
"PKP1"	39	2.05	0.04	0.208	"GSE31210"
"ZEB1"	62	2.05	0.04	0.208	"GSE31210"
"AKAP5"	33	2.05	0.0402	0.209	"GSE31210"
"EBF1"	82	2.05	0.0407	0.211	"GSE31210"
"CNTNAP2"	28	2.04	0.0414	0.213	"GSE31210"
"RALA"	86	2.04	0.0417	0.214	"GSE31210"
"CYTH4"	52	2.04	0.0418	0.214	"GSE31210"
"LINGO1"	29	2.03	0.042	0.214	"GSE31210"
"TBX15"	30	2.03	0.0421	0.214	"GSE31210"
"ELL"	110	2.03	0.0425	0.215	"GSE31210"
"RGS2"	46	2.02	0.0436	0.219	"GSE31210"
"CD300C"	33	2.01	0.044	0.22	"GSE31210"
"ZNF668"	106	2.01	0.0443	0.22	"GSE31210"
"HOXD8"	32	2.01	0.0443	0.22	"GSE31210"
"RGS3"	39	2	0.0451	0.224	"GSE31210"
"RIN3"	37	2	0.0455	0.225	"GSE31210"
"DOK3"	82	2	0.0459	0.226	"GSE31210"
"RGS16"	50	1.99	0.0462	0.227	"GSE31210"
"FPR2"	99	1.99	0.0463	0.227	"GSE31210"
"FOXO1"	80	1.99	0.0467	0.228	"GSE31210"
"STARD13"	64	1.99	0.0467	0.228	"GSE31210"
"GLIS2"	57	1.99	0.047	0.23	"GSE31210"
"MKX"	32	1.99	0.0471	0.23	"GSE31210"
"WWTR1"	36	1.98	0.0475	0.231	"GSE31210"
"STAT2"	84	1.98	0.0478	0.231	"GSE31210"
"PPP1R9B"	60	1.98	0.0483	0.233	"GSE31210"
"ERRFI1"	59	1.97	0.0483	0.233	"GSE31210"
"PTAFR"	83	1.97	0.0484	0.233	"GSE31210"
"PLK2"	40	1.97	0.0486	0.233	"GSE31210"
"LILRB4"	84	1.97	0.0486	0.233	"GSE31210"
"BCL6B"	32	1.97	0.0487	0.233	"GSE31210"
"JAK2"	48	1.97	0.0492	0.234	"GSE31210"
"PHTF2"	75	1.97	0.0494	0.235	"GSE31210"
"TRAF3"	54	1.96	0.0495	0.235	"GSE31210"
"EPHB2"	90	1.96	0.05	0.236	"GSE31210"
"TNFAIP3"	50	1.96	0.05	0.236	"GSE31210"
"CNOT9"	93	1.96	0.0501	0.236	"GSE31210"
"RLIM"	75	1.96	0.0501	0.236	"GSE31210"
"ABL1"	49	1.96	0.0503	0.236	"GSE31210"
"SNX6"	66	1.96	0.0503	0.236	"GSE31210"
"CYLD"	47	1.96	0.0505	0.237	"GSE31210"
"ZRANB3"	33	1.95	0.0508	0.238	"GSE31210"
"IL5RA"	38	1.95	0.0514	0.24	"GSE31210"
"ST18"	26	1.95	0.0517	0.24	"GSE31210"
"RGS19"	46	1.95	0.0518	0.24	"GSE31210"
"ID2"	34	1.94	0.0521	0.242	"GSE31210"
"MCL1"	51	1.94	0.0522	0.242	"GSE31210"
"FCER1G"	111	1.93	0.0533	0.246	"GSE31210"
"RIPK2"	121	1.93	0.0534	0.246	"GSE31210"
"GNA15"	89	1.93	0.0542	0.249	"GSE31210"
"IFT52"	97	1.91	0.0556	0.253	"GSE31210"
"ARNT2"	25	1.91	0.0564	0.256	"GSE31210"
"IL3RA"	52	1.9	0.0572	0.258	"GSE31210"
"ADORA3"	70	1.9	0.0575	0.259	"GSE31210"
"MCM5"	87	1.9	0.0577	0.259	"GSE31210"
"MEIS1"	80	1.9	0.0579	0.26	"GSE31210"
"ZMAT3"	84	1.89	0.0583	0.261	"GSE31210"
"NCOA3"	76	1.89	0.0584	0.261	"GSE31210"
"IL21R"	82	1.89	0.0589	0.262	"GSE31210"
"POU2F2"	58	1.89	0.0591	0.263	"GSE31210"
"NDST1"	34	1.88	0.0598	0.265	"GSE31210"
"DDAH2"	45	1.88	0.0599	0.265	"GSE31210"
"AKAP8"	41	1.88	0.0602	0.265	"GSE31210"
"ITGAM"	44	1.87	0.061	0.269	"GSE31210"
"GPRC5B"	36	1.87	0.0611	0.269	"GSE31210"
"YWHAG"	119	1.87	0.0614	0.27	"GSE31210"
"RAB8A"	62	1.87	0.0617	0.271	"GSE31210"
"FPR3"	68	1.86	0.0626	0.273	"GSE31210"
"SH3BGRL"	43	1.86	0.0628	0.273	"GSE31210"
"RAP2C"	94	1.86	0.0629	0.273	"GSE31210"
"LPAR5"	51	1.85	0.0638	0.277	"GSE31210"
"CAP1"	53	1.85	0.064	0.277	"GSE31210"
"PPBP"	27	1.85	0.064	0.277	"GSE31210"
"ZNF358"	49	1.85	0.0643	0.278	"GSE31210"
"NKX3-1"	33	1.85	0.0646	0.278	"GSE31210"
"PTGDR"	47	1.85	0.0646	0.278	"GSE31210"
"RGS17"	96	1.85	0.0648	0.278	"GSE31210"
"RAB8B"	152	1.85	0.0648	0.278	"GSE31210"
"C3AR1"	59	1.85	0.065	0.278	"GSE31210"
"ELANE"	29	1.84	0.0651	0.278	"GSE31210"
"OPTN"	45	1.84	0.0654	0.278	"GSE31210"
"PRDM2"	25	1.84	0.0655	0.279	"GSE31210"
"FEZ2"	35	1.84	0.0657	0.279	"GSE31210"
"MS4A4A"	74	1.84	0.066	0.28	"GSE31210"
"CHIC2"	52	1.84	0.066	0.28	"GSE31210"
"RASSF1"	62	1.84	0.0662	0.28	"GSE31210"
"DGKA"	40	1.84	0.0662	0.28	"GSE31210"
"GLRB"	45	1.83	0.0665	0.281	"GSE31210"
"SLC11A1"	66	1.83	0.0668	0.281	"GSE31210"
"RUNX1T1"	64	1.83	0.0672	0.282	"GSE31210"
"CD80"	29	1.83	0.0678	0.284	"GSE31210"
"PLCL2"	35	1.82	0.0681	0.285	"GSE31210"
"PYCARD"	56	1.82	0.0686	0.287	"GSE31210"
"FGD5"	57	1.81	0.0699	0.291	"GSE31210"
"HOXD4"	43	1.81	0.0706	0.293	"GSE31210"
"ATF4"	39	1.81	0.0706	0.293	"GSE31210"
"UBE2D1"	120	1.81	0.0707	0.293	"GSE31210"
"ARL5B"	77	1.81	0.0708	0.293	"GSE31210"
"MS4A6A"	35	1.81	0.0709	0.293	"GSE31210"
"DAPP1"	52	1.8	0.0711	0.293	"GSE31210"
"SGK1"	33	1.8	0.0711	0.293	"GSE31210"
"MS4A14"	41	1.8	0.0713	0.294	"GSE31210"
"LYN"	54	1.8	0.0713	0.294	"GSE31210"
"PDK3"	94	1.8	0.0719	0.294	"GSE31210"
"EVI2A"	50	1.8	0.0722	0.295	"GSE31210"
"ADAM17"	34	1.8	0.0724	0.295	"GSE31210"
"HCLS1"	30	1.79	0.0728	0.296	"GSE31210"
"DGKH"	99	1.79	0.0729	0.296	"GSE31210"
"IL6"	48	1.79	0.073	0.296	"GSE31210"
"RAB7A"	81	1.79	0.0731	0.296	"GSE31210"
"PDE1A"	40	1.79	0.0734	0.297	"GSE31210"
"ELMO1"	26	1.79	0.0736	0.297	"GSE31210"
"ZNF573"	61	-1.79	0.0734	0.297	"GSE31210"
"PER3"	29	-1.79	0.0732	0.297	"GSE31210"
"GTF2H5"	49	-1.79	0.0731	0.296	"GSE31210"
"ZNF140"	47	-1.8	0.0724	0.295	"GSE31210"
"RAB29"	28	-1.8	0.072	0.294	"GSE31210"
"ZNF444"	46	-1.8	0.072	0.294	"GSE31210"
"SCRIB"	55	-1.8	0.0717	0.294	"GSE31210"
"ITSN2"	34	-1.8	0.0717	0.294	"GSE31210"
"ZNF16"	49	-1.8	0.0717	0.294	"GSE31210"
"FGD4"	45	-1.8	0.0714	0.294	"GSE31210"
"ZBTB41"	87	-1.81	0.071	0.293	"GSE31210"
"FGFR2"	34	-1.81	0.0696	0.29	"GSE31210"
"ACVR1B"	36	-1.82	0.0689	0.287	"GSE31210"
"FOXA1"	44	-1.82	0.0688	0.287	"GSE31210"
"MST1R"	85	-1.82	0.0687	0.287	"GSE31210"
"DMAP1"	92	-1.83	0.0679	0.284	"GSE31210"
"SHARPIN"	64	-1.83	0.0674	0.283	"GSE31210"
"ZNF608"	37	-1.83	0.0669	0.281	"GSE31210"
"ARFGAP2"	128	-1.83	0.0666	0.281	"GSE31210"
"ZNF148"	61	-1.84	0.0663	0.28	"GSE31210"
"CEACAM6"	34	-1.84	0.0663	0.28	"GSE31210"
"GRB14"	34	-1.84	0.0651	0.278	"GSE31210"
"ZNF680"	48	-1.84	0.0651	0.278	"GSE31210"
"VEZF1"	69	-1.85	0.0648	0.278	"GSE31210"
"ZMYM1"	102	-1.85	0.0648	0.278	"GSE31210"
"AFF3"	80	-1.85	0.0647	0.278	"GSE31210"
"ZNF486"	33	-1.85	0.0644	0.278	"GSE31210"
"IRAK1BP1"	67	-1.85	0.0639	0.277	"GSE31210"
"IKZF5"	104	-1.85	0.0639	0.277	"GSE31210"
"ZNF396"	78	-1.86	0.0629	0.273	"GSE31210"
"SERGEF"	56	-1.86	0.0625	0.273	"GSE31210"
"IRF6"	58	-1.86	0.0624	0.273	"GSE31210"
"CRY2"	58	-1.86	0.0623	0.273	"GSE31210"
"HIVEP3"	102	-1.87	0.062	0.272	"GSE31210"
"SPRY4"	25	-1.87	0.0619	0.272	"GSE31210"
"ZNF182"	104	-1.88	0.0601	0.265	"GSE31210"
"MAGI1"	162	-1.88	0.0599	0.265	"GSE31210"
"ZNF610"	66	-1.88	0.0596	0.264	"GSE31210"
"MFN2"	55	-1.89	0.0593	0.263	"GSE31210"
"SLTM"	133	-1.89	0.059	0.262	"GSE31210"
"F2RL1"	49	-1.89	0.059	0.262	"GSE31210"
"TAB1"	46	-1.89	0.0589	0.262	"GSE31210"
"SLC44A2"	32	-1.89	0.0586	0.262	"GSE31210"
"TACSTD2"	72	-1.89	0.0584	0.261	"GSE31210"
"SOX12"	41	-1.9	0.0577	0.259	"GSE31210"
"MNX1"	35	-1.9	0.0576	0.259	"GSE31210"
"HAND1"	38	-1.9	0.0574	0.259	"GSE31210"
"ARHGEF16"	62	-1.91	0.0567	0.257	"GSE31210"
"ROS1"	37	-1.91	0.0566	0.256	"GSE31210"
"ZNF704"	185	-1.91	0.0561	0.255	"GSE31210"
"RBM10"	47	-1.91	0.056	0.254	"GSE31210"
"ZNF692"	224	-1.91	0.0559	0.254	"GSE31210"
"BRD7"	30	-1.91	0.0558	0.254	"GSE31210"
"CCND3"	105	-1.91	0.0556	0.253	"GSE31210"
"SPRY2"	53	-1.91	0.0556	0.253	"GSE31210"
"YY1AP1"	74	-1.92	0.0549	0.251	"GSE31210"
"ZFP3"	54	-1.92	0.0549	0.251	"GSE31210"
"ZNF664"	64	-1.93	0.0541	0.248	"GSE31210"
"STAT6"	27	-1.93	0.0541	0.248	"GSE31210"
"ZNF564"	86	-1.93	0.054	0.248	"GSE31210"
"ZZZ3"	39	-1.93	0.0533	0.246	"GSE31210"
"SGSM3"	50	-1.94	0.0527	0.243	"GSE31210"
"PCP2"	35	-1.94	0.0522	0.242	"GSE31210"
"ZSCAN12"	88	-1.95	0.0517	0.24	"GSE31210"
"CABIN1"	41	-1.95	0.0517	0.24	"GSE31210"
"ZNF124"	42	-1.95	0.0515	0.24	"GSE31210"
"SMAD6"	49	-1.95	0.0513	0.24	"GSE31210"
"TLR2"	83	-1.96	0.0501	0.236	"GSE31210"
"MTCH1"	33	-1.96	0.05	0.236	"GSE31210"
"AHCTF1"	44	-1.96	0.0498	0.236	"GSE31210"
"ADIPOR1"	106	-1.96	0.0495	0.235	"GSE31210"
"TAF1"	96	-1.97	0.049	0.233	"GSE31210"
"CD2AP"	35	-1.97	0.0489	0.233	"GSE31210"
"ZNF443"	46	-1.97	0.0489	0.233	"GSE31210"
"RHPN1"	61	-1.97	0.0488	0.233	"GSE31210"
"CLOCK"	25	-1.97	0.0488	0.233	"GSE31210"
"ARHGAP5"	48	-1.97	0.0488	0.233	"GSE31210"
"MPP3"	36	-1.97	0.0486	0.233	"GSE31210"
"ZBTB43"	67	-1.97	0.0485	0.233	"GSE31210"
"WDR90"	106	-1.98	0.0482	0.233	"GSE31210"
"ZNF302"	78	-1.98	0.0477	0.231	"GSE31210"
"TRIM23"	78	-1.98	0.0474	0.231	"GSE31210"
"ZNF597"	58	-1.98	0.0473	0.23	"GSE31210"
"FAF1"	50	-1.99	0.047	0.23	"GSE31210"
"ZNF709"	74	-1.99	0.0462	0.227	"GSE31210"
"KDM3B"	57	-1.99	0.0461	0.227	"GSE31210"
"ASH1L"	145	-2	0.0457	0.225	"GSE31210"
"PDE8A"	48	-2	0.0456	0.225	"GSE31210"
"MAP3K13"	151	-2.01	0.0444	0.22	"GSE31210"
"SNAPC3"	50	-2.01	0.0444	0.22	"GSE31210"
"CELSR2"	27	-2.01	0.0442	0.22	"GSE31210"
"ZNF7"	65	-2.01	0.0441	0.22	"GSE31210"
"PATZ1"	89	-2.01	0.044	0.22	"GSE31210"
"AIMP1"	78	-2.01	0.044	0.22	"GSE31210"
"HSPA5"	55	-2.01	0.044	0.22	"GSE31210"
"ZNF839"	144	-2.02	0.0435	0.219	"GSE31210"
"TRAF4"	43	-2.02	0.0435	0.219	"GSE31210"
"ATP8B1"	112	-2.02	0.0432	0.218	"GSE31210"
"ZNF720"	38	-2.03	0.0428	0.216	"GSE31210"
"ZNF319"	65	-2.03	0.0427	0.216	"GSE31210"
"NR0B2"	66	-2.03	0.0425	0.215	"GSE31210"
"SCAI"	185	-2.03	0.0425	0.215	"GSE31210"
"ZNF514"	51	-2.03	0.0423	0.215	"GSE31210"
"GPBP1"	38	-2.03	0.0421	0.214	"GSE31210"
"BAG1"	81	-2.03	0.042	0.214	"GSE31210"
"PLEKHM3"	105	-2.04	0.0418	0.214	"GSE31210"
"KLF15"	69	-2.04	0.0417	0.214	"GSE31210"
"SALL2"	230	-2.04	0.0414	0.213	"GSE31210"
"ANK3"	86	-2.04	0.0411	0.212	"GSE31210"
"BCL7A"	58	-2.04	0.041	0.211	"GSE31210"
"SPSB3"	50	-2.04	0.0409	0.211	"GSE31210"
"PSD4"	40	-2.05	0.0406	0.21	"GSE31210"
"TCF7L2"	45	-2.05	0.04	0.208	"GSE31210"
"CDCA7L"	71	-2.06	0.0394	0.205	"GSE31210"
"PYGO2"	56	-2.06	0.0391	0.204	"GSE31210"
"PCGF3"	87	-2.06	0.0391	0.204	"GSE31210"
"ZBTB48"	75	-2.06	0.039	0.204	"GSE31210"
"MS4A15"	52	-2.07	0.0387	0.204	"GSE31210"
"SLC1A2"	43	-2.07	0.0387	0.204	"GSE31210"
"NT5C2"	30	-2.07	0.0384	0.203	"GSE31210"
"TADA1"	79	-2.07	0.0384	0.203	"GSE31210"
"SRI"	71	-2.07	0.0384	0.203	"GSE31210"
"GPR39"	52	-2.07	0.0381	0.203	"GSE31210"
"GFRA3"	69	-2.07	0.0381	0.203	"GSE31210"
"SORL1"	57	-2.07	0.038	0.203	"GSE31210"
"ZNF397"	64	-2.08	0.0377	0.202	"GSE31210"
"RAB33B"	46	-2.08	0.0376	0.202	"GSE31210"
"ZNF41"	48	-2.08	0.0373	0.201	"GSE31210"
"CISH"	103	-2.09	0.037	0.2	"GSE31210"
"PAK6"	94	-2.1	0.0358	0.196	"GSE31210"
"ZNF33B"	49	-2.11	0.0352	0.194	"GSE31210"
"PIDD1"	30	-2.11	0.0349	0.193	"GSE31210"
"CA8"	37	-2.11	0.0348	0.192	"GSE31210"
"ETV5"	71	-2.12	0.0344	0.191	"GSE31210"
"ARID4A"	66	-2.12	0.0343	0.191	"GSE31210"
"RGMB"	52	-2.12	0.0341	0.19	"GSE31210"
"NFYC"	118	-2.12	0.0337	0.188	"GSE31210"
"TDP2"	79	-2.12	0.0337	0.188	"GSE31210"
"SETDB1"	83	-2.13	0.0335	0.187	"GSE31210"
"PTK7"	61	-2.13	0.0332	0.187	"GSE31210"
"CAT"	133	-2.13	0.0331	0.186	"GSE31210"
"YAP1"	58	-2.13	0.033	0.186	"GSE31210"
"NKIRAS1"	54	-2.13	0.0328	0.185	"GSE31210"
"ZNF251"	44	-2.14	0.0327	0.185	"GSE31210"
"ATOH8"	70	-2.14	0.0323	0.184	"GSE31210"
"ZNF84"	88	-2.14	0.0323	0.184	"GSE31210"
"RERE"	54	-2.15	0.0319	0.182	"GSE31210"
"ZBTB11"	49	-2.15	0.0318	0.182	"GSE31210"
"ZC3H6"	92	-2.15	0.0317	0.182	"GSE31210"
"ERN2"	74	-2.16	0.0311	0.18	"GSE31210"
"RBSN"	60	-2.16	0.0308	0.179	"GSE31210"
"RPS27A"	36	-2.16	0.0306	0.178	"GSE31210"
"MKNK2"	35	-2.16	0.0306	0.178	"GSE31210"
"ZXDC"	144	-2.17	0.0304	0.178	"GSE31210"
"ZNF318"	68	-2.17	0.03	0.176	"GSE31210"
"ZNF462"	102	-2.17	0.0297	0.175	"GSE31210"
"ZNF354A"	98	-2.17	0.0297	0.175	"GSE31210"
"SIRT3"	71	-2.18	0.0294	0.174	"GSE31210"
"SH3BGR"	82	-2.18	0.029	0.173	"GSE31210"
"NRGN"	44	-2.19	0.0286	0.171	"GSE31210"
"LPIN2"	62	-2.19	0.0282	0.17	"GSE31210"
"CTBP2"	40	-2.2	0.0279	0.169	"GSE31210"
"PLEKHG4"	30	-2.2	0.0279	0.169	"GSE31210"
"ZNF33A"	42	-2.21	0.0275	0.167	"GSE31210"
"OLIG1"	27	-2.21	0.0273	0.167	"GSE31210"
"NFIX"	32	-2.21	0.0272	0.167	"GSE31210"
"USP21"	83	-2.21	0.0272	0.167	"GSE31210"
"ZNF254"	78	-2.21	0.0268	0.165	"GSE31210"
"IRX1"	49	-2.22	0.0262	0.162	"GSE31210"
"ZNF782"	70	-2.22	0.0262	0.162	"GSE31210"
"ZNF605"	50	-2.23	0.0257	0.16	"GSE31210"
"ADRB1"	145	-2.23	0.0255	0.159	"GSE31210"
"ARID1A"	66	-2.24	0.0253	0.159	"GSE31210"
"ZNF572"	55	-2.24	0.0252	0.159	"GSE31210"
"LRRK2"	110	-2.24	0.0252	0.159	"GSE31210"
"POGK"	55	-2.25	0.0245	0.156	"GSE31210"
"CPLANE2"	79	-2.25	0.0244	0.156	"GSE31210"
"ZNF609"	56	-2.26	0.024	0.154	"GSE31210"
"IRF2BP2"	62	-2.26	0.0237	0.153	"GSE31210"
"CEACAM1"	39	-2.27	0.0235	0.153	"GSE31210"
"ZC3H14"	58	-2.27	0.0234	0.152	"GSE31210"
"PIR"	47	-2.27	0.0232	0.152	"GSE31210"
"CDK12"	73	-2.27	0.0232	0.152	"GSE31210"
"ZNF823"	44	-2.28	0.0229	0.151	"GSE31210"
"MACC1"	88	-2.28	0.0228	0.151	"GSE31210"
"SOX13"	76	-2.28	0.0226	0.15	"GSE31210"
"TMEM101"	80	-2.28	0.0225	0.15	"GSE31210"
"SH2B1"	70	-2.28	0.0224	0.15	"GSE31210"
"TEF"	65	-2.3	0.0215	0.145	"GSE31210"
"UBR5"	50	-2.3	0.0213	0.144	"GSE31210"
"ACVR2B"	44	-2.3	0.0213	0.144	"GSE31210"
"TSFM"	46	-2.31	0.021	0.143	"GSE31210"
"IHH"	47	-2.31	0.0209	0.143	"GSE31210"
"ASB3"	44	-2.32	0.0202	0.139	"GSE31210"
"RRN3"	68	-2.32	0.0201	0.139	"GSE31210"
"ZNF623"	53	-2.33	0.0201	0.139	"GSE31210"
"UBP1"	65	-2.33	0.02	0.139	"GSE31210"
"ZBTB44"	105	-2.33	0.0198	0.137	"GSE31210"
"SPRED2"	93	-2.35	0.0188	0.132	"GSE31210"
"SPOP"	59	-2.36	0.0181	0.128	"GSE31210"
"DAPK2"	159	-2.37	0.0179	0.127	"GSE31210"
"ZNF682"	143	-2.37	0.0178	0.126	"GSE31210"
"RPH3AL"	56	-2.37	0.0177	0.126	"GSE31210"
"ADCY9"	125	-2.37	0.0177	0.126	"GSE31210"
"RGS6"	27	-2.37	0.0177	0.126	"GSE31210"
"IFNLR1"	54	-2.37	0.0176	0.126	"GSE31210"
"ASAP3"	63	-2.38	0.0175	0.126	"GSE31210"
"ZNF165"	29	-2.39	0.0167	0.122	"GSE31210"
"ADGRD1"	178	-2.4	0.0165	0.12	"GSE31210"
"EPC2"	43	-2.4	0.0164	0.12	"GSE31210"
"HLF"	116	-2.4	0.0163	0.119	"GSE31210"
"ERBB2"	73	-2.41	0.0161	0.118	"GSE31210"
"KDM5C"	47	-2.41	0.0158	0.117	"GSE31210"
"CCNT2"	77	-2.41	0.0158	0.117	"GSE31210"
"IFT57"	115	-2.42	0.0155	0.116	"GSE31210"
"ZMYND12"	130	-2.43	0.0153	0.115	"GSE31210"
"ASB4"	50	-2.43	0.0152	0.114	"GSE31210"
"CRYM"	84	-2.44	0.0148	0.112	"GSE31210"
"ACAD8"	100	-2.44	0.0147	0.112	"GSE31210"
"ZNF214"	77	-2.44	0.0146	0.112	"GSE31210"
"ARHGEF19"	155	-2.45	0.0143	0.11	"GSE31210"
"RHOT1"	75	-2.45	0.0142	0.11	"GSE31210"
"ZNF467"	31	-2.46	0.014	0.108	"GSE31210"
"RGL2"	85	-2.46	0.014	0.108	"GSE31210"
"BCAM"	40	-2.47	0.0135	0.105	"GSE31210"
"SGF29"	86	-2.48	0.0133	0.104	"GSE31210"
"MAP3K9"	66	-2.49	0.0128	0.101	"GSE31210"
"ITPR2"	51	-2.49	0.0126	0.0999	"GSE31210"
"ALCAM"	44	-2.5	0.0125	0.099	"GSE31210"
"SPSB2"	25	-2.5	0.0123	0.0981	"GSE31210"
"GAPVD1"	73	-2.51	0.0122	0.0977	"GSE31210"
"GRB7"	81	-2.52	0.0118	0.0952	"GSE31210"
"SENP2"	101	-2.52	0.0117	0.0947	"GSE31210"
"DUOX1"	83	-2.52	0.0117	0.0947	"GSE31210"
"NFE2"	64	-2.53	0.0113	0.0914	"GSE31210"
"ZNF385B"	107	-2.54	0.0112	0.0911	"GSE31210"
"PLXNA2"	80	-2.55	0.0108	0.0878	"GSE31210"
"BMP3"	47	-2.56	0.0106	0.0865	"GSE31210"
"ADCY6"	36	-2.57	0.0103	0.0845	"GSE31210"
"GPRC5A"	89	-2.57	0.0102	0.084	"GSE31210"
"RFX5"	71	-2.58	0.00996	0.0822	"GSE31210"
"AGFG2"	29	-2.58	0.00995	0.0822	"GSE31210"
"SCTR"	83	-2.58	0.0099	0.0821	"GSE31210"
"STRADB"	38	-2.58	0.00988	0.0821	"GSE31210"
"FOXQ1"	33	-2.58	0.00985	0.0821	"GSE31210"
"HOXD1"	129	-2.58	0.00984	0.0821	"GSE31210"
"PLEKHH3"	43	-2.58	0.00982	0.0821	"GSE31210"
"ZNF250"	77	-2.58	0.00981	0.0821	"GSE31210"
"ZSCAN23"	46	-2.58	0.0098	0.0821	"GSE31210"
"GUCY2D"	33	-2.58	0.00974	0.0821	"GSE31210"
"SUDS3"	53	-2.59	0.00973	0.0821	"GSE31210"
"CACNB4"	80	-2.59	0.00969	0.0821	"GSE31210"
"FLRT3"	78	-2.59	0.00967	0.0821	"GSE31210"
"MESP1"	97	-2.59	0.00963	0.0821	"GSE31210"
"MGLL"	65	-2.59	0.00952	0.082	"GSE31210"
"CTSH"	100	-2.59	0.00947	0.0818	"GSE31210"
"GKAP1"	79	-2.6	0.00937	0.0814	"GSE31210"
"TSPAN12"	56	-2.6	0.00928	0.0812	"GSE31210"
"ETV4"	91	-2.6	0.00922	0.0812	"GSE31210"
"FRAT1"	68	-2.6	0.00919	0.0812	"GSE31210"
"HTATIP2"	30	-2.61	0.00916	0.0812	"GSE31210"
"ANP32A"	47	-2.61	0.00909	0.0812	"GSE31210"
"HOPX"	81	-2.61	0.00906	0.0812	"GSE31210"
"INSIG2"	61	-2.61	0.00903	0.0812	"GSE31210"
"RHOBTB2"	96	-2.62	0.00882	0.0811	"GSE31210"
"ICK"	38	-2.62	0.00878	0.0811	"GSE31210"
"ZNF19"	98	-2.62	0.00867	0.0805	"GSE31210"
"GRTP1"	44	-2.63	0.00858	0.0801	"GSE31210"
"PDPK1"	69	-2.63	0.00851	0.0797	"GSE31210"
"DAPK1"	92	-2.63	0.0085	0.0797	"GSE31210"
"HOMEZ"	47	-2.63	0.00845	0.0795	"GSE31210"
"ZNF750"	122	-2.64	0.00831	0.0791	"GSE31210"
"PMF1"	123	-2.64	0.00819	0.0787	"GSE31210"
"LIMD1"	125	-2.65	0.00816	0.0787	"GSE31210"
"DUSP16"	70	-2.65	0.00804	0.078	"GSE31210"
"RAD50"	64	-2.65	0.00804	0.078	"GSE31210"
"RCOR3"	94	-2.66	0.00788	0.077	"GSE31210"
"CLIC3"	107	-2.66	0.00788	0.077	"GSE31210"
"NR6A1"	46	-2.66	0.00786	0.077	"GSE31210"
"LGR4"	30	-2.66	0.00773	0.0769	"GSE31210"
"ZDHHC11"	60	-2.67	0.00767	0.0766	"GSE31210"
"LMO3"	84	-2.67	0.00763	0.0766	"GSE31210"
"CREB3L4"	94	-2.67	0.00758	0.0766	"GSE31210"
"L3MBTL4"	61	-2.67	0.00755	0.0766	"GSE31210"
"CECR2"	140	-2.67	0.00751	0.0766	"GSE31210"
"SGSM1"	68	-2.68	0.00737	0.076	"GSE31210"
"CXXC4"	38	-2.69	0.00717	0.0747	"GSE31210"
"ELL3"	55	-2.69	0.00713	0.0744	"GSE31210"
"PLA2G1B"	121	-2.69	0.00711	0.0744	"GSE31210"
"ZSCAN32"	88	-2.69	0.00709	0.0744	"GSE31210"
"MTERF2"	65	-2.7	0.00703	0.0744	"GSE31210"
"WNT4"	56	-2.7	0.00698	0.0742	"GSE31210"
"ELF5"	25	-2.7	0.00692	0.0741	"GSE31210"
"TADA2B"	35	-2.71	0.00678	0.0731	"GSE31210"
"ZRANB2"	52	-2.71	0.00676	0.0731	"GSE31210"
"MIB2"	122	-2.71	0.00675	0.0731	"GSE31210"
"FGFR3"	26	-2.71	0.00669	0.0731	"GSE31210"
"IL6R"	175	-2.71	0.00665	0.0731	"GSE31210"
"ZBTB37"	135	-2.72	0.00661	0.0729	"GSE31210"
"ZNF672"	43	-2.72	0.00659	0.0729	"GSE31210"
"EDRF1"	68	-2.72	0.00654	0.0726	"GSE31210"
"PEBP1"	105	-2.72	0.00651	0.0726	"GSE31210"
"PATJ"	155	-2.72	0.00644	0.0726	"GSE31210"
"ZNF780B"	60	-2.73	0.00641	0.0726	"GSE31210"
"TOM1L1"	134	-2.73	0.00641	0.0726	"GSE31210"
"KSR2"	46	-2.73	0.0064	0.0726	"GSE31210"
